locus_tag,direction,log2fc,expression_status,rank,rank_up,rank_down,gene_name,de_direction,concordance,dir_rank,timepoint,label
PMM0550,down,-3.23622024085443,significant_down,12,,1,rbcL,down,1,1.0,6h,Tolonen N-dep
PMM1453,down,-2.97456738011394,significant_down,15,,3,atpF,down,1,3.0,6h,Tolonen N-dep
PMM1452,down,-3.10922823657052,significant_down,14,,2,atpD,down,1,2.0,6h,Tolonen N-dep
PMM0690,up,1.45885299364439,significant_up,109,48,,hli,up,1,48.0,6h,Tolonen N-dep
PMM1454,down,-2.38203865289812,significant_down,32,,11,atpG,down,1,11.0,6h,Tolonen N-dep
PMM1404,up,0.539058106,not_significant,689,,,hli,,0,,6h,Tolonen N-dep
PMM0920,up,5.06051169137151,significant_up,5,5,,glnA,up,1,5.0,6h,Tolonen N-dep
PMM0970,up,5.37087883412763,significant_up,4,4,,urtA,up,1,4.0,6h,Tolonen N-dep
PMM0699,down,0.537200619,not_significant,694,,,,,0,,6h,Tolonen N-dep
PMM1557,down,-2.83286029346797,significant_down,19,,4,rplD,down,1,4.0,6h,Tolonen N-dep
PMM1390,up,2.62849063223489,significant_up,22,12,,hli,up,1,12.0,6h,Tolonen N-dep
PMM1455,down,-2.19507116986612,significant_down,39,,13,atpH,down,1,13.0,6h,Tolonen N-dep
PMM0818,up,0.801202386,not_significant,413,,,hli,,0,,6h,Tolonen N-dep
PMM0453,down,-1.22978135211385,significant_down,167,,70,fabG,down,1,70.0,6h,Tolonen N-dep
PMM0689,up,1.34854453335013,significant_up,136,53,,hli,up,1,53.0,6h,Tolonen N-dep
PMM1706,down,-1.30153316199669,significant_down,146,,62,rpsF,down,1,62.0,6h,Tolonen N-dep
PMM0365,up,2.15864830833271,significant_up,42,19,,,up,1,19.0,6h,Tolonen N-dep
PMM0246,up,4.45086478182776,significant_up,7,6,,ntcA,up,1,6.0,6h,Tolonen N-dep
PMM0336,up,3.47154471625228,significant_up,11,10,,PTOX,up,1,10.0,6h,Tolonen N-dep
PMM1451,down,-2.51596021462957,significant_down,27,,7,atpA,down,1,7.0,6h,Tolonen N-dep
PMM0901,down,-0.984565845257878,significant_down,273,,107,htpG,down,1,107.0,6h,Tolonen N-dep
PMM0687,up,3.85155137624459,significant_up,8,7,,,up,1,7.0,6h,Tolonen N-dep
PMM0374,up,3.74934616393761,significant_up,9,8,,tatA,up,1,8.0,6h,Tolonen N-dep
PMM0583,down,-1.60474848305169,significant_down,82,,36,hemE,down,1,36.0,6h,Tolonen N-dep
PMM1558,down,-2.51523937078813,significant_down,28,,8,rplC,down,1,8.0,6h,Tolonen N-dep
PMM0447,up,1.8144113333268,significant_up,64,23,,ctaA,up,1,23.0,6h,Tolonen N-dep
PMM0452,down,-0.474927195,not_significant,787,,,groL2,,0,,6h,Tolonen N-dep
PMM0334,up,0.818811479,not_significant,399,,,,,0,,6h,Tolonen N-dep
PMM0549,down,-2.06490924639009,significant_down,49,,19,csoS1A,down,1,19.0,6h,Tolonen N-dep
PMM1541,down,-2.49676648367856,significant_down,29,,9,rplO,down,1,9.0,6h,Tolonen N-dep
PMM0272,down,-0.404198744,not_significant,909,,,psbK,,0,,6h,Tolonen N-dep
PMM0819,up,0.75246252,not_significant,455,,,,,0,,6h,Tolonen N-dep
PMM1538,down,-1.10715880651421,significant_down,217,,87,rpmJ,down,1,87.0,6h,Tolonen N-dep
PMM1520,down,-0.612274092,not_significant,603,,,psaI,,0,,6h,Tolonen N-dep
PMM1537,down,-1.21465241036905,significant_down,171,,72,rpsM,down,1,72.0,6h,Tolonen N-dep
PMM1396,up,0.481901457,not_significant,776,,,hli,,0,,6h,Tolonen N-dep
PMM0684,up,0.716041614,not_significant,484,,,,,0,,6h,Tolonen N-dep
PMM1397,up,0.610839078,not_significant,607,,,hli,,0,,6h,Tolonen N-dep
PMM0552,down,-2.22679164110751,significant_down,37,,12,csoS2,down,1,12.0,6h,Tolonen N-dep
PMM0785,down,-1.09105381195276,significant_down,225,,93,prkB,down,1,93.0,6h,Tolonen N-dep
PMM1523,down,0.180591714,not_significant,1327,,,psaB,,0,,6h,Tolonen N-dep
PMM1519,down,-0.838431472,not_significant,377,,,psaL,,0,,6h,Tolonen N-dep
PMM1556,down,-1.88892426426119,significant_down,58,,25,rplW,down,1,25.0,6h,Tolonen N-dep
PMM1507,down,-1.47249374968355,significant_down,108,,43,rpsJ,down,1,43.0,6h,Tolonen N-dep
PMM0876,down,-0.229291763,not_significant,1237,,,,,0,,6h,Tolonen N-dep
PMM1134,up,1.16882122834348,significant_up,189,70,,,up,1,70.0,6h,Tolonen N-dep
PMM1457,down,-2.05593236032154,significant_down,50,,20,atp1,down,1,20.0,6h,Tolonen N-dep
PMM1700,up,1.50224517566962,significant_up,100,45,,acnB,up,1,45.0,6h,Tolonen N-dep
PMM0710,down,-1.17640764841184,significant_down,185,,79,pstS,down,1,79.0,6h,Tolonen N-dep
PMM1385,up,0.608702967,not_significant,610,,,hli,,0,,6h,Tolonen N-dep
PMM0605,down,-1.06313660964903,significant_down,238,,97,,down,1,97.0,6h,Tolonen N-dep
PMM1554,down,-2.10728699659922,significant_down,44,,16,rpsS,down,1,16.0,6h,Tolonen N-dep
PMM1350,down,-0.40550731,not_significant,904,,,,,0,,6h,Tolonen N-dep
PMM0971,up,2.33634514566438,significant_up,34,16,,urtB,up,1,16.0,6h,Tolonen N-dep
PMM0548,up,-0.116400964,not_significant,1465,,,rdgB,,0,,6h,Tolonen N-dep
PMM1262,up,0.196130289,not_significant,1294,,,lexA,,0,,6h,Tolonen N-dep
PMM0540,down,-0.731421638,not_significant,474,,,psaM,,0,,6h,Tolonen N-dep
PMM0371,up,2.28110125476454,significant_up,35,17,,cynB,up,1,17.0,6h,Tolonen N-dep
PMM0817,up,0.592357335,not_significant,629,,,hli,,0,,6h,Tolonen N-dep
PMM0306,down,-0.889039163,not_significant,330,,,cpeS,,0,,6h,Tolonen N-dep
PMM1562,up,-0.033900546,not_significant,1629,,,recA,,0,,6h,Tolonen N-dep
PMM1553,down,-2.07854131396242,significant_down,47,,18,rplV,down,1,18.0,6h,Tolonen N-dep
PMM1375,down,-1.08893080248805,significant_down,228,,94,,down,1,94.0,6h,Tolonen N-dep
PMM1074,up,2.25315154698608,significant_up,36,18,,zwf,up,1,18.0,6h,Tolonen N-dep
PMM0781,down,-0.947835715849087,significant_down,289,,110,fbaA,down,1,110.0,6h,Tolonen N-dep
PMM0726,up,0.776174020651393,significant_up,429,112,,,up,1,112.0,6h,Tolonen N-dep
PMM1672,up,-0.095358006,not_significant,1513,,,desC4,,0,,6h,Tolonen N-dep
PMM1402,down,-0.827371175910143,significant_down,386,,121,,down,1,121.0,6h,Tolonen N-dep
PMM0469,down,-0.33906715,not_significant,1019,,,psaF,,0,,6h,Tolonen N-dep
PMM0996,up,1.33470492845919,significant_up,140,55,,,up,1,55.0,6h,Tolonen N-dep
PMM1298,down,-1.90564348396986,significant_down,56,,24,lpdA,down,1,24.0,6h,Tolonen N-dep
PMM0599,down,-0.741250309,not_significant,465,,,,,0,,6h,Tolonen N-dep
PMM0087,up,0.570007112,not_significant,662,,,,,0,,6h,Tolonen N-dep
PMM0468,down,-0.374638014,not_significant,963,,,psaJ,,0,,6h,Tolonen N-dep
PMM1384,up,0.786838534,not_significant,423,,,hli,,0,,6h,Tolonen N-dep
PMM1552,down,-1.67748239132799,significant_down,76,,35,rpsC,down,1,35.0,6h,Tolonen N-dep
PMM0363,up,1.3452654257957,significant_up,138,54,,,up,1,54.0,6h,Tolonen N-dep
PMM0965,up,1.90550104081613,significant_up,57,21,,ureA,up,1,21.0,6h,Tolonen N-dep
PMM1623,up,1.55991228084726,significant_up,85,33,,ssb,up,1,33.0,6h,Tolonen N-dep
PMM0810,up,1.8451331274413,significant_up,61,22,,,up,1,22.0,6h,Tolonen N-dep
PMM1511,down,-0.991203727909286,significant_down,267,,105,rpsL,down,1,105.0,6h,Tolonen N-dep
PMM0767,down,-1.19047635000083,significant_down,180,,76,fbp-sbp,down,1,76.0,6h,Tolonen N-dep
PMM0314,down,-0.310785668,not_significant,1071,,,psbT,,0,,6h,Tolonen N-dep
PMM0364,up,1.55256074046384,significant_up,87,34,,,up,1,34.0,6h,Tolonen N-dep
PMM0307,down,-1.14782326329696,significant_down,198,,83,unk6,down,1,83.0,6h,Tolonen N-dep
PMM1555,down,-1.92371766551015,significant_down,54,,23,rplB,down,1,23.0,6h,Tolonen N-dep
PMM0491,up,1.03119957758942,significant_up,255,86,,phhB,up,1,86.0,6h,Tolonen N-dep
PMM0987,down,-0.771644551,not_significant,432,,,rpsU,,0,,6h,Tolonen N-dep
PMM1456,down,-1.87355556686232,significant_down,59,,26,atpI,down,1,26.0,6h,Tolonen N-dep
PMM0766,down,-0.51246786,not_significant,722,,,rpe,,0,,6h,Tolonen N-dep
PMM0245,up,1.28615019783309,significant_up,153,60,,cobO2,up,1,60.0,6h,Tolonen N-dep
PMM1608,down,-0.832085059,not_significant,383,,,acpP,,0,,6h,Tolonen N-dep
PMM1545,down,-1.84446631621274,significant_down,62,,27,rpsH,down,1,27.0,6h,Tolonen N-dep
PMM1578,down,-0.394912017,not_significant,929,,,psaD,,0,,6h,Tolonen N-dep
PMM1644,down,-0.38235982,not_significant,954,,,psbZ,,0,,6h,Tolonen N-dep
PMM0446,up,1.53019385605168,significant_up,94,40,,ctaCI,up,1,40.0,6h,Tolonen N-dep
PMM0754,down,-1.43814230633081,significant_down,114,,44,tsf,down,1,44.0,6h,Tolonen N-dep
PMM0429,down,-0.329619614,not_significant,1040,,,petP,,0,,6h,Tolonen N-dep
PMM1601,up,1.67454799114223,significant_up,77,28,,glgP,up,1,28.0,6h,Tolonen N-dep
PMM1662,down,-0.770522301,not_significant,434,,,rplT,,0,,6h,Tolonen N-dep
PMM1345,down,-0.466298011,not_significant,804,,,rpmA,,0,,6h,Tolonen N-dep
PMM1610,down,-1.76613456637486,significant_down,65,,29,tktA,down,1,29.0,6h,Tolonen N-dep
PMM1336,down,-1.76431335042258,significant_down,66,,30,fabZ,down,1,30.0,6h,Tolonen N-dep
PMM0202,down,-1.31354821124867,significant_down,144,,61,rplJ,down,1,61.0,6h,Tolonen N-dep
PMM1285,down,-1.0980849989748,significant_down,222,,91,rpsP,down,1,91.0,6h,Tolonen N-dep
PMM1542,down,-1.71610211117421,significant_down,68,,31,rpsE,down,1,31.0,6h,Tolonen N-dep
PMM0368,up,1.59078502470976,significant_up,83,32,,,up,1,32.0,6h,Tolonen N-dep
PMM1661,down,-0.622780247,not_significant,591,,,rpmI,,0,,6h,Tolonen N-dep
PMM1438,down,-0.401848662,not_significant,913,,,atpB,,0,,6h,Tolonen N-dep
PMM0747,down,-1.142976989,not_significant,201,,,pcyA,,0,,6h,Tolonen N-dep
PMM0160,up,0.487715364,not_significant,767,,,ndhA,,0,,6h,Tolonen N-dep
PMM0075,up,1.47884435213322,significant_up,106,47,,,up,1,47.0,6h,Tolonen N-dep
PMM0870,down,-0.753647231,not_significant,453,,,rpmG,,0,,6h,Tolonen N-dep
PMM0201,down,-1.25908253379073,significant_down,161,,65,rplL,down,1,65.0,6h,Tolonen N-dep
PMM1135,up,0.590232858,not_significant,633,,,hli,,0,,6h,Tolonen N-dep
PMM0494,down,-1.55640237967724,significant_down,86,,37,ppa,down,1,37.0,6h,Tolonen N-dep
PMM0936,up,0.311916925,not_significant,1069,,,umuD,,0,,6h,Tolonen N-dep
PMM1655,down,-1.32444113868811,significant_down,142,,60,tig,down,1,60.0,6h,Tolonen N-dep
PMM1314,up,1.09657578526949,significant_up,224,80,,clpP3,up,1,80.0,6h,Tolonen N-dep
PMM1409,up,1.27602740447436,significant_up,154,61,,,up,1,61.0,6h,Tolonen N-dep
PMM1149,up,1.44085152240001,significant_up,112,49,,,up,1,49.0,6h,Tolonen N-dep
PMM0410,down,-1.1569992432104,significant_down,195,,81,rpsD,down,1,81.0,6h,Tolonen N-dep
PMM1536,down,-1.36109331462101,significant_down,133,,55,rpsK,down,1,55.0,6h,Tolonen N-dep
PMM0751,down,-0.876905341484744,significant_down,344,,118,,down,1,118.0,6h,Tolonen N-dep
PMM0858,up,0.973958192,not_significant,277,,,,,0,,6h,Tolonen N-dep
PMM1609,down,-1.48482774367347,significant_down,104,,40,fabF,down,1,40.0,6h,Tolonen N-dep
PMM0329,down,-0.629877008,not_significant,578,,,psaE,,0,,6h,Tolonen N-dep
PMM0348,down,-0.436611278,not_significant,854,,,,,0,,6h,Tolonen N-dep
PMM1437,down,-0.430919209,not_significant,868,,,groES,,0,,6h,Tolonen N-dep
PMM0035,up,1.41649447038967,significant_up,116,50,,PSTA,up,1,50.0,6h,Tolonen N-dep
PMM0120,up,1.2643837409921,significant_up,159,63,,sulA,up,1,63.0,6h,Tolonen N-dep
PMM1011,down,-0.033356875,not_significant,1631,,,,,0,,6h,Tolonen N-dep
PMM0145,up,0.90140165494754,significant_up,319,103,,ndhM,up,1,103.0,6h,Tolonen N-dep
PMM1412,up,1.50561907515892,significant_up,99,44,,,up,1,44.0,6h,Tolonen N-dep
PMM1532,down,-0.667201398,not_significant,535,,,rplM,,0,,6h,Tolonen N-dep
PMM1678,up,0.628993953,not_significant,579,,,,,0,,6h,Tolonen N-dep
PMM0214,down,-1.18176588467195,significant_down,183,,78,sul3,down,1,78.0,6h,Tolonen N-dep
PMM1312,up,1.13480692180315,significant_up,205,75,,yacL,up,1,75.0,6h,Tolonen N-dep
PMM0770,up,1.13962280772834,significant_up,203,74,,gnd,up,1,74.0,6h,Tolonen N-dep
PMM0428,down,-1.3731245918552,significant_down,129,,51,chlG,down,1,51.0,6h,Tolonen N-dep
PMM1490,up,0.613540542,not_significant,601,,,deg1,,0,,6h,Tolonen N-dep
PMM0988,up,0.30926879,not_significant,1073,,,,,0,,6h,Tolonen N-dep
PMM0647,up,1.19406190607506,significant_up,177,67,,,up,1,67.0,6h,Tolonen N-dep
PMM0203,down,-1.36927223992109,significant_down,131,,53,rplA,down,1,53.0,6h,Tolonen N-dep
PMM0251,down,-0.158736542,not_significant,1384,,,psbH,,0,,6h,Tolonen N-dep
PMM0651,up,0.943852574,not_significant,290,,,,,0,,6h,Tolonen N-dep
PMM0797,down,-0.991137701,not_significant,268,,,,,0,,6h,Tolonen N-dep
PMM1055,down,-0.69389891,not_significant,506,,,chlI,,0,,6h,Tolonen N-dep
PMM0312,down,-1.10413339655441,significant_down,218,,88,rpsA1,down,1,88.0,6h,Tolonen N-dep
PMM1109,down,-0.376301748,not_significant,962,,,,,0,,6h,Tolonen N-dep
PMM0626,up,1.20159860966798,significant_up,175,66,,,up,1,66.0,6h,Tolonen N-dep
PMM0502,up,0.950146185369823,significant_up,287,93,,ycf41,up,1,93.0,6h,Tolonen N-dep
PMM0869,down,-0.986916772496092,significant_down,271,,106,rpsR,down,1,106.0,6h,Tolonen N-dep
PMM1534,down,-1.26807468179319,significant_down,157,,63,rplQ,down,1,63.0,6h,Tolonen N-dep
PMM0046,down,-1.18779812775506,significant_down,181,,77,ndk,down,1,77.0,6h,Tolonen N-dep
PMM0204,down,-1.26466312511601,significant_down,158,,64,rplK,down,1,64.0,6h,Tolonen N-dep
PMM1544,down,-1.25306787276852,significant_down,164,,67,rplF,down,1,67.0,6h,Tolonen N-dep
PMM0480,up,0.679992916,not_significant,520,,,,,0,,6h,Tolonen N-dep
PMM0964,up,0.912417913,not_significant,309,,,ureB,,0,,6h,Tolonen N-dep
PMM0864,down,0.182800305,not_significant,1320,,,,,0,,6h,Tolonen N-dep
PMM1128,up,0.988179755816511,significant_up,270,91,,hli15,up,1,91.0,6h,Tolonen N-dep
PMM0511,down,-1.20213419019854,significant_down,174,,73,ppa,down,1,73.0,6h,Tolonen N-dep
PMM0691,down,-0.081133662,not_significant,1532,,,,,0,,6h,Tolonen N-dep
PMM0356,down,-0.755018898,not_significant,452,,,pip,,0,,6h,Tolonen N-dep
PMM1154,up,0.715601049,not_significant,485,,,ilvN,,0,,6h,Tolonen N-dep
PMM0784,down,-0.448193473,not_significant,825,,,accD,,0,,6h,Tolonen N-dep
PMM1183,down,-0.821029665,not_significant,397,,,rpmH,,0,,6h,Tolonen N-dep
PMM1146,up,0.053833806,not_significant,1588,,,pntA2,,0,,6h,Tolonen N-dep
PMM0969,up,0.628258636,not_significant,582,,,ureG,,0,,6h,Tolonen N-dep
PMM1643,down,-1.09950852391093,significant_down,221,,90,ribH,down,1,90.0,6h,Tolonen N-dep
PMM0560,down,-1.1017035882038,significant_down,219,,89,hisG,down,1,89.0,6h,Tolonen N-dep
PMM0510,down,-0.77975757166855,significant_down,427,,123,,down,1,123.0,6h,Tolonen N-dep
PMM0273,down,-0.576898377,not_significant,649,,,mviM,,0,,6h,Tolonen N-dep
PMM1607,down,-0.369481504,not_significant,971,,,psaC,,0,,6h,Tolonen N-dep
PMM0930,down,-0.485611451,not_significant,770,,,phdB,,0,,6h,Tolonen N-dep
PMM1440,down,-0.570474303,not_significant,661,,,ycf65,,0,,6h,Tolonen N-dep
PMM1442,up,0.79760776,not_significant,416,,,pepP,,0,,6h,Tolonen N-dep
PMM0906,down,-0.562003886,not_significant,668,,,psaK,,0,,6h,Tolonen N-dep
PMM0769,down,-0.787226221715742,significant_down,422,,122,glgC,down,1,122.0,6h,Tolonen N-dep
PMM0296,down,-0.893626116,not_significant,323,,,ycf48,,0,,6h,Tolonen N-dep
PMM0206,down,-0.90182800999816,significant_down,318,,115,secE,down,1,115.0,6h,Tolonen N-dep
PMM0753,down,-0.57731854,not_significant,647,,,rpsB,,0,,6h,Tolonen N-dep
PMM0026,down,-0.866895304171518,significant_down,352,,119,efp,down,1,119.0,6h,Tolonen N-dep
PMM0142,down,-0.788931091,not_significant,421,,,,,0,,6h,Tolonen N-dep
PMM0844,down,-0.548711927,not_significant,681,,,cycI1,,0,,6h,Tolonen N-dep
