locus_tag,direction,log2fc,expression_status,rank,rank_up,rank_down,gene_name,de_direction,concordance,dir_rank,timepoint,label
PMM1011,down,-1.334841986995016,not_significant,255,,,,,0,,day 60,Weissberg RNA-seq coculture
PMM0145,up,-0.4725394579274408,not_significant,1017,,,ndhM,,0,,day 60,Weissberg RNA-seq coculture
PMM1412,up,-1.0281275715798492,significant_down,428,,219,,down,-1,219.0,day 60,Weissberg RNA-seq coculture
PMM1532,down,-0.399658951989552,not_significant,1114,,,rplM,,0,,day 60,Weissberg RNA-seq coculture
PMM1678,up,0.5882387870330394,not_significant,848,,,,,0,,day 60,Weissberg RNA-seq coculture
PMM0214,down,-1.8200180507416053,significant_down,109,,59,sul3,down,1,59.0,day 60,Weissberg RNA-seq coculture
PMM1312,up,-0.1776088059655952,not_significant,1518,,,yacL,,0,,day 60,Weissberg RNA-seq coculture
PMM0770,up,-0.8878721378579738,not_significant,530,,,gnd,,0,,day 60,Weissberg RNA-seq coculture
PMM0428,down,-0.8198152736616606,not_significant,585,,,chlG,,0,,day 60,Weissberg RNA-seq coculture
PMM1490,up,-0.3768090699817513,not_significant,1157,,,deg1,,0,,day 60,Weissberg RNA-seq coculture
PMM0988,up,-1.441566042289183,significant_down,215,,124,,down,-1,124.0,day 60,Weissberg RNA-seq coculture
PMM0647,up,-1.1893405922813065,significant_down,321,,181,,down,-1,181.0,day 60,Weissberg RNA-seq coculture
PMM0203,down,-0.0080548252311893,not_significant,1839,,,rplA,,0,,day 60,Weissberg RNA-seq coculture
PMM0251,down,-0.5385377602302632,not_significant,916,,,psbH,,0,,day 60,Weissberg RNA-seq coculture
PMM0651,up,0.5779191789225743,not_significant,860,,,,,0,,day 60,Weissberg RNA-seq coculture
PMM0797,down,0.1001309130284731,not_significant,1666,,,,,0,,day 60,Weissberg RNA-seq coculture
PMM1055,down,0.0929503644849591,not_significant,1684,,,chlI,,0,,day 60,Weissberg RNA-seq coculture
PMM0312,down,0.2868360449220862,not_significant,1305,,,rpsA1,,0,,day 60,Weissberg RNA-seq coculture
PMM1109,down,-0.3361292376972091,not_significant,1230,,,,,0,,day 60,Weissberg RNA-seq coculture
PMM0626,up,-0.4446523654844358,not_significant,1055,,,,,0,,day 60,Weissberg RNA-seq coculture
PMM0502,up,-1.278230194163518,significant_down,275,,158,ycf41,down,-1,158.0,day 60,Weissberg RNA-seq coculture
PMM0869,down,-0.1821541406807174,not_significant,1511,,,rpsR,,0,,day 60,Weissberg RNA-seq coculture
PMM1534,down,-0.1001606919611396,not_significant,1664,,,rplQ,,0,,day 60,Weissberg RNA-seq coculture
PMM0046,down,0.292013424760708,not_significant,1301,,,ndk,,0,,day 60,Weissberg RNA-seq coculture
PMM0204,down,-0.6121180131565658,not_significant,812,,,rplK,,0,,day 60,Weissberg RNA-seq coculture
PMM1544,down,-0.1429009214509914,not_significant,1581,,,rplF,,0,,day 60,Weissberg RNA-seq coculture
PMM0480,up,-0.3062682631993977,not_significant,1275,,,,,0,,day 60,Weissberg RNA-seq coculture
PMM0964,up,-1.0448556988073128,not_significant,416,,,ureB,,0,,day 60,Weissberg RNA-seq coculture
PMM0864,down,-0.304575126128868,not_significant,1277,,,,,0,,day 60,Weissberg RNA-seq coculture
PMM1128,up,1.5608034029320208,significant_up,174,56,,hli15,up,1,56.0,day 60,Weissberg RNA-seq coculture
PMM0511,down,-0.2537728514965425,not_significant,1367,,,ppa,,0,,day 60,Weissberg RNA-seq coculture
PMM0691,down,-1.2894888303529035,not_significant,271,,,,,0,,day 60,Weissberg RNA-seq coculture
PMM0356,down,-1.0298623983131023,not_significant,426,,,pip,,0,,day 60,Weissberg RNA-seq coculture
PMM1154,up,-0.4258965992498482,not_significant,1076,,,ilvN,,0,,day 60,Weissberg RNA-seq coculture
PMM0784,down,0.0570413350143386,not_significant,1753,,,accD,,0,,day 60,Weissberg RNA-seq coculture
PMM1183,down,0.2850218700415018,not_significant,1311,,,rpmH,,0,,day 60,Weissberg RNA-seq coculture
PMM1146,up,-1.1013190804307118,significant_down,385,,204,pntA2,down,-1,204.0,day 60,Weissberg RNA-seq coculture
PMM0969,up,0.6013958739242052,not_significant,830,,,ureG,,0,,day 60,Weissberg RNA-seq coculture
PMM1643,down,-0.7357969076690303,not_significant,680,,,ribH,,0,,day 60,Weissberg RNA-seq coculture
PMM0560,down,0.2591897179878576,not_significant,1354,,,hisG,,0,,day 60,Weissberg RNA-seq coculture
PMM0510,down,0.6005746673090925,not_significant,832,,,,,0,,day 60,Weissberg RNA-seq coculture
PMM0273,down,0.0531476099348758,not_significant,1763,,,mviM,,0,,day 60,Weissberg RNA-seq coculture
PMM1607,down,-0.475405556814972,not_significant,1012,,,psaC,,0,,day 60,Weissberg RNA-seq coculture
PMM0930,down,0.0542851559869878,not_significant,1759,,,phdB,,0,,day 60,Weissberg RNA-seq coculture
PMM1440,down,0.1982741851261676,not_significant,1476,,,ycf65,,0,,day 60,Weissberg RNA-seq coculture
PMM1442,up,0.909998167212816,not_significant,507,,,pepP,,0,,day 60,Weissberg RNA-seq coculture
PMM0906,down,-1.2734849470828535,significant_down,277,,159,psaK,down,1,159.0,day 60,Weissberg RNA-seq coculture
PMM0769,down,-0.183046458373653,not_significant,1505,,,glgC,,0,,day 60,Weissberg RNA-seq coculture
PMM0296,down,-0.0445371811067187,not_significant,1778,,,ycf48,,0,,day 60,Weissberg RNA-seq coculture
PMM0206,down,-0.6464736735941196,not_significant,776,,,secE,,0,,day 60,Weissberg RNA-seq coculture
PMM0753,down,1.5163718306650409,significant_up,185,60,,rpsB,up,-1,60.0,day 60,Weissberg RNA-seq coculture
PMM0026,down,-0.3826288356884208,not_significant,1146,,,efp,,0,,day 60,Weissberg RNA-seq coculture
PMM0142,down,-1.4102556417336818,significant_down,227,,132,,down,1,132.0,day 60,Weissberg RNA-seq coculture
PMM0844,down,-1.600563154162976,significant_down,155,,90,cycI1,down,1,90.0,day 60,Weissberg RNA-seq coculture
PMM0030,up,-4.526681214351132,significant_down,7,,2,,down,-1,2.0,day 89,Weissberg RNA-seq coculture
PMM0337,up,-2.328411708008149,not_significant,52,,,,,0,,day 89,Weissberg RNA-seq coculture
PMM0346,down,-0.4900263142930038,not_significant,925,,,,,0,,day 89,Weissberg RNA-seq coculture
PMM0370,up,0.799704307326555,not_significant,526,,,cynA,,0,,day 89,Weissberg RNA-seq coculture
PMM0550,down,2.5885393258080165,significant_up,38,21,,rbcL,up,-1,21.0,day 89,Weissberg RNA-seq coculture
PMM1453,down,0.214194974110511,not_significant,1418,,,atpF,,0,,day 89,Weissberg RNA-seq coculture
PMM1452,down,-0.391974656134492,not_significant,1073,,,atpD,,0,,day 89,Weissberg RNA-seq coculture
PMM0690,up,-0.6103246236846638,not_significant,758,,,hli,,0,,day 89,Weissberg RNA-seq coculture
PMM1454,down,0.3150448981825198,not_significant,1230,,,atpG,,0,,day 89,Weissberg RNA-seq coculture
PMM1404,up,0.9235546501112634,not_significant,416,,,hli,,0,,day 89,Weissberg RNA-seq coculture
PMM0920,up,-1.2614457344339756,not_significant,228,,,glnA,,0,,day 89,Weissberg RNA-seq coculture
PMM0970,up,-0.62179381078263,not_significant,742,,,urtA,,0,,day 89,Weissberg RNA-seq coculture
PMM0699,down,-0.1424595039005221,not_significant,1577,,,,,0,,day 89,Weissberg RNA-seq coculture
PMM1557,down,0.1511567849977757,not_significant,1560,,,rplD,,0,,day 89,Weissberg RNA-seq coculture
PMM1390,up,1.0997766060676046,not_significant,308,,,hli,,0,,day 89,Weissberg RNA-seq coculture
PMM1455,down,0.188160137171308,not_significant,1478,,,atpH,,0,,day 89,Weissberg RNA-seq coculture
PMM0818,up,,,,,,hli,,0,,day 89,Weissberg RNA-seq coculture
PMM0453,down,-1.6952441171177173,significant_down,111,,53,fabG,down,1,53.0,day 89,Weissberg RNA-seq coculture
PMM0689,up,-0.2604373224134343,not_significant,1329,,,hli,,0,,day 89,Weissberg RNA-seq coculture
PMM1706,down,-0.147398286644754,not_significant,1567,,,rpsF,,0,,day 89,Weissberg RNA-seq coculture
PMM0365,up,-0.3181569855279471,not_significant,1226,,,,,0,,day 89,Weissberg RNA-seq coculture
PMM0246,up,-2.0842747712258936,significant_down,68,,31,ntcA,down,-1,31.0,day 89,Weissberg RNA-seq coculture
PMM0336,up,-0.5082477076967731,not_significant,897,,,PTOX,,0,,day 89,Weissberg RNA-seq coculture
PMM1451,down,-0.4238107049915481,not_significant,1015,,,atpA,,0,,day 89,Weissberg RNA-seq coculture
PMM0901,down,0.2328896199533942,not_significant,1375,,,htpG,,0,,day 89,Weissberg RNA-seq coculture
PMM0687,up,-0.5673599084026556,not_significant,814,,,,,0,,day 89,Weissberg RNA-seq coculture
PMM0374,up,-0.1949422522074261,not_significant,1461,,,tatA,,0,,day 89,Weissberg RNA-seq coculture
PMM0583,down,-1.1749492200320837,significant_down,270,,119,hemE,down,1,119.0,day 89,Weissberg RNA-seq coculture
PMM1558,down,0.2119764756262308,not_significant,1424,,,rplC,,0,,day 89,Weissberg RNA-seq coculture
PMM0447,up,0.139906206092216,not_significant,1585,,,ctaA,,0,,day 89,Weissberg RNA-seq coculture
PMM0452,down,0.6338286266108135,not_significant,730,,,groL2,,0,,day 89,Weissberg RNA-seq coculture
PMM0334,up,-1.1934084268300256,significant_down,258,,112,,down,-1,112.0,day 89,Weissberg RNA-seq coculture
PMM0549,down,2.239868222990142,significant_up,59,26,,csoS1A,up,-1,26.0,day 89,Weissberg RNA-seq coculture
PMM1541,down,0.1495344509418515,not_significant,1564,,,rplO,,0,,day 89,Weissberg RNA-seq coculture
PMM0272,down,-1.1303434270664956,significant_down,290,,133,psbK,down,1,133.0,day 89,Weissberg RNA-seq coculture
PMM0819,up,-1.12735115813147,not_significant,293,,,,,0,,day 89,Weissberg RNA-seq coculture
PMM1538,down,-0.0286665732561773,not_significant,1801,,,rpmJ,,0,,day 89,Weissberg RNA-seq coculture
PMM1520,down,-1.332729157916545,significant_down,198,,82,psaI,down,1,82.0,day 89,Weissberg RNA-seq coculture
PMM1537,down,-0.0527697869543642,not_significant,1755,,,rpsM,,0,,day 89,Weissberg RNA-seq coculture
PMM1396,up,,,,,,hli,,0,,day 89,Weissberg RNA-seq coculture
PMM0684,up,-0.9554447683970068,not_significant,391,,,,,0,,day 89,Weissberg RNA-seq coculture
PMM1397,up,,,,,,hli,,0,,day 89,Weissberg RNA-seq coculture
PMM0552,down,1.9929961486543688,significant_up,79,33,,csoS2,up,-1,33.0,day 89,Weissberg RNA-seq coculture
PMM0785,down,-1.135751967974118,significant_down,286,,129,prkB,down,1,129.0,day 89,Weissberg RNA-seq coculture
PMM1523,down,-0.3204480050156419,not_significant,1212,,,psaB,,0,,day 89,Weissberg RNA-seq coculture
PMM1519,down,-1.2728671916353405,significant_down,223,,94,psaL,down,1,94.0,day 89,Weissberg RNA-seq coculture
PMM1556,down,0.2022967962458287,not_significant,1447,,,rplW,,0,,day 89,Weissberg RNA-seq coculture
PMM1507,down,-0.2886512468232432,not_significant,1283,,,rpsJ,,0,,day 89,Weissberg RNA-seq coculture
PMM0876,down,-0.8815538976244891,not_significant,452,,,,,0,,day 89,Weissberg RNA-seq coculture
PMM1134,up,-2.412305563094072,significant_down,45,,18,,down,-1,18.0,day 89,Weissberg RNA-seq coculture
PMM1457,down,0.7255541835498961,not_significant,619,,,atp1,,0,,day 89,Weissberg RNA-seq coculture
PMM1700,up,-0.4012741762299557,not_significant,1060,,,acnB,,0,,day 89,Weissberg RNA-seq coculture
PMM0710,down,-1.4517187183988598,significant_down,155,,71,pstS,down,1,71.0,day 89,Weissberg RNA-seq coculture
PMM1385,up,0.8232616857511436,not_significant,505,,,hli,,0,,day 89,Weissberg RNA-seq coculture
PMM0605,down,-0.1311751399727715,not_significant,1595,,,,,0,,day 89,Weissberg RNA-seq coculture
PMM1554,down,0.6109621912906055,not_significant,757,,,rpsS,,0,,day 89,Weissberg RNA-seq coculture
PMM1350,down,-1.01811131909659,significant_down,350,,154,,down,1,154.0,day 89,Weissberg RNA-seq coculture
PMM0971,up,-0.5650201781130918,not_significant,817,,,urtB,,0,,day 89,Weissberg RNA-seq coculture
PMM0548,up,-0.0886015884971805,not_significant,1671,,,rdgB,,0,,day 89,Weissberg RNA-seq coculture
PMM1262,up,-2.258786000905995,significant_down,57,,24,lexA,down,-1,24.0,day 89,Weissberg RNA-seq coculture
PMM0540,down,-0.6995547092117989,not_significant,648,,,psaM,,0,,day 89,Weissberg RNA-seq coculture
PMM0371,up,1.0885057021611748,not_significant,314,,,cynB,,0,,day 89,Weissberg RNA-seq coculture
PMM0817,up,,,,,,hli,,0,,day 89,Weissberg RNA-seq coculture
PMM0306,down,-2.012747447386876,significant_down,75,,33,cpeS,down,1,33.0,day 89,Weissberg RNA-seq coculture
PMM1562,up,-1.2157444669267958,significant_down,245,,105,recA,down,-1,105.0,day 89,Weissberg RNA-seq coculture
PMM1553,down,0.6798626413721006,not_significant,682,,,rplV,,0,,day 89,Weissberg RNA-seq coculture
PMM1375,down,-1.9985521464633127,significant_down,78,,35,,down,1,35.0,day 89,Weissberg RNA-seq coculture
PMM1074,up,-0.6788514815830068,not_significant,686,,,zwf,,0,,day 89,Weissberg RNA-seq coculture
PMM0781,down,-0.7068183028289109,not_significant,642,,,fbaA,,0,,day 89,Weissberg RNA-seq coculture
PMM0726,up,-0.1087556274184994,not_significant,1637,,,,,0,,day 89,Weissberg RNA-seq coculture
PMM1672,up,0.6856056078569664,not_significant,673,,,desC4,,0,,day 89,Weissberg RNA-seq coculture
PMM1402,down,-1.9534850875968075,significant_down,86,,39,,down,1,39.0,day 89,Weissberg RNA-seq coculture
PMM0469,down,-0.820543028224635,not_significant,507,,,psaF,,0,,day 89,Weissberg RNA-seq coculture
PMM0996,up,-0.915639505109318,not_significant,421,,,,,0,,day 89,Weissberg RNA-seq coculture
PMM1298,down,0.0658366805463296,not_significant,1711,,,lpdA,,0,,day 89,Weissberg RNA-seq coculture
PMM0599,down,-0.264698390553113,not_significant,1321,,,,,0,,day 89,Weissberg RNA-seq coculture
PMM0087,up,0.7861572158080044,not_significant,550,,,,,0,,day 89,Weissberg RNA-seq coculture
PMM0468,down,-1.099846482495763,not_significant,307,,,psaJ,,0,,day 89,Weissberg RNA-seq coculture
PMM1384,up,1.1773314289185448,not_significant,269,,,hli,,0,,day 89,Weissberg RNA-seq coculture
PMM1552,down,0.3190394724478182,not_significant,1218,,,rpsC,,0,,day 89,Weissberg RNA-seq coculture
PMM0363,up,0.1949178411753671,not_significant,1462,,,,,0,,day 89,Weissberg RNA-seq coculture
PMM0965,up,-1.2444560709143389,not_significant,235,,,ureA,,0,,day 89,Weissberg RNA-seq coculture
PMM1623,up,-0.2669518898084031,not_significant,1317,,,ssb,,0,,day 89,Weissberg RNA-seq coculture
PMM0810,up,-0.6828570986926585,not_significant,677,,,,,0,,day 89,Weissberg RNA-seq coculture
PMM1511,down,-0.1121080003837304,not_significant,1632,,,rpsL,,0,,day 89,Weissberg RNA-seq coculture
PMM0767,down,-1.116050065353425,significant_down,298,,137,fbp-sbp,down,1,137.0,day 89,Weissberg RNA-seq coculture
PMM0314,down,-0.9171812389260028,not_significant,420,,,psbT,,0,,day 89,Weissberg RNA-seq coculture
PMM0364,up,-1.2505604982914518,not_significant,230,,,,,0,,day 89,Weissberg RNA-seq coculture
PMM0307,down,-1.3420061058512875,significant_down,192,,81,unk6,down,1,81.0,day 89,Weissberg RNA-seq coculture
PMM1555,down,0.4013229847831815,not_significant,1059,,,rplB,,0,,day 89,Weissberg RNA-seq coculture
PMM0491,up,-0.3917811728723302,not_significant,1074,,,phhB,,0,,day 89,Weissberg RNA-seq coculture
PMM0987,down,0.3191304977899051,not_significant,1217,,,rpsU,,0,,day 89,Weissberg RNA-seq coculture
PMM1456,down,0.423464250097513,not_significant,1016,,,atpI,,0,,day 89,Weissberg RNA-seq coculture
PMM0766,down,-1.5065987712176974,significant_down,135,,61,rpe,down,1,61.0,day 89,Weissberg RNA-seq coculture
PMM0245,up,0.3114826313325052,not_significant,1236,,,cobO2,,0,,day 89,Weissberg RNA-seq coculture
PMM1608,down,-0.7057494047267757,not_significant,644,,,acpP,,0,,day 89,Weissberg RNA-seq coculture
PMM1545,down,0.0994426187451246,not_significant,1649,,,rpsH,,0,,day 89,Weissberg RNA-seq coculture
PMM1578,down,-1.37268882824349,significant_down,181,,77,psaD,down,1,77.0,day 89,Weissberg RNA-seq coculture
PMM1644,down,-1.3049929679493577,significant_down,211,,87,psbZ,down,1,87.0,day 89,Weissberg RNA-seq coculture
PMM0446,up,-0.2177524910090112,not_significant,1411,,,ctaCI,,0,,day 89,Weissberg RNA-seq coculture
PMM0754,down,0.2982596312368065,not_significant,1269,,,tsf,,0,,day 89,Weissberg RNA-seq coculture
PMM0429,down,-0.7248302885698961,not_significant,620,,,petP,,0,,day 89,Weissberg RNA-seq coculture
PMM1601,up,-1.263790011150698,significant_down,227,,98,glgP,down,-1,98.0,day 89,Weissberg RNA-seq coculture
PMM1662,down,-1.1712384163449865,significant_down,272,,121,rplT,down,1,121.0,day 89,Weissberg RNA-seq coculture
PMM1345,down,0.0717465722719449,not_significant,1700,,,rpmA,,0,,day 89,Weissberg RNA-seq coculture
PMM1610,down,-0.5855941166014036,not_significant,796,,,tktA,,0,,day 89,Weissberg RNA-seq coculture
PMM1336,down,-0.2101604009209077,not_significant,1430,,,fabZ,,0,,day 89,Weissberg RNA-seq coculture
PMM0202,down,0.8681900908099316,not_significant,465,,,rplJ,,0,,day 89,Weissberg RNA-seq coculture
PMM1285,down,-0.4560388017183722,not_significant,966,,,rpsP,,0,,day 89,Weissberg RNA-seq coculture
PMM1542,down,0.218248510508948,not_significant,1408,,,rpsE,,0,,day 89,Weissberg RNA-seq coculture
PMM0368,up,-0.8367855810640242,not_significant,492,,,,,0,,day 89,Weissberg RNA-seq coculture
PMM1661,down,-1.131630199406753,significant_down,289,,132,rpmI,down,1,132.0,day 89,Weissberg RNA-seq coculture
PMM1438,down,-0.7215064926210404,not_significant,625,,,atpB,,0,,day 89,Weissberg RNA-seq coculture
PMM0747,down,-0.1825854588634393,not_significant,1487,,,pcyA,,0,,day 89,Weissberg RNA-seq coculture
PMM0160,up,0.0427365140837946,not_significant,1771,,,ndhA,,0,,day 89,Weissberg RNA-seq coculture
PMM0075,up,-0.9931800771440312,not_significant,365,,,,,0,,day 89,Weissberg RNA-seq coculture
PMM0870,down,-0.2569069070402258,not_significant,1337,,,rpmG,,0,,day 89,Weissberg RNA-seq coculture
PMM0201,down,0.7888639408882587,not_significant,547,,,rplL,,0,,day 89,Weissberg RNA-seq coculture
PMM1135,up,1.4316501337178955,significant_up,160,64,,hli,up,1,64.0,day 89,Weissberg RNA-seq coculture
PMM0494,down,-1.2722548057913523,significant_down,225,,96,ppa,down,1,96.0,day 89,Weissberg RNA-seq coculture
PMM0936,up,-0.6159668758140213,not_significant,749,,,umuD,,0,,day 89,Weissberg RNA-seq coculture
PMM1655,down,-0.250128144704942,not_significant,1354,,,tig,,0,,day 89,Weissberg RNA-seq coculture
PMM1314,up,0.6976208693121538,not_significant,651,,,clpP3,,0,,day 89,Weissberg RNA-seq coculture
PMM1409,up,-0.3266068019936529,not_significant,1194,,,,,0,,day 89,Weissberg RNA-seq coculture
PMM1149,up,-1.3772928259325696,significant_down,180,,76,,down,-1,76.0,day 89,Weissberg RNA-seq coculture
PMM0410,down,0.3497992808061944,not_significant,1149,,,rpsD,,0,,day 89,Weissberg RNA-seq coculture
PMM1536,down,-0.261172166017994,not_significant,1327,,,rpsK,,0,,day 89,Weissberg RNA-seq coculture
PMM0751,down,-0.1299101589939402,not_significant,1596,,,,,0,,day 89,Weissberg RNA-seq coculture
PMM0858,up,0.5594482429302494,not_significant,828,,,,,0,,day 89,Weissberg RNA-seq coculture
PMM1609,down,-0.2865552562073071,not_significant,1285,,,fabF,,0,,day 89,Weissberg RNA-seq coculture
PMM0329,down,-1.1127805240277873,not_significant,301,,,psaE,,0,,day 89,Weissberg RNA-seq coculture
PMM0348,down,3.322796017374223,significant_up,22,14,,,up,-1,14.0,day 89,Weissberg RNA-seq coculture
PMM1437,down,0.7163180377541508,not_significant,634,,,groES,,0,,day 89,Weissberg RNA-seq coculture
PMM0035,up,-0.8974131359754489,not_significant,435,,,PSTA,,0,,day 89,Weissberg RNA-seq coculture
PMM0120,up,-0.142719651938609,not_significant,1576,,,sulA,,0,,day 89,Weissberg RNA-seq coculture
PMM1011,down,-2.730829563568579,significant_down,33,,13,,down,1,13.0,day 89,Weissberg RNA-seq coculture
PMM0145,up,-0.392732798819954,not_significant,1070,,,ndhM,,0,,day 89,Weissberg RNA-seq coculture
PMM1412,up,-0.5352828683111308,not_significant,862,,,,,0,,day 89,Weissberg RNA-seq coculture
PMM1532,down,0.0652414552430565,not_significant,1716,,,rplM,,0,,day 89,Weissberg RNA-seq coculture
PMM1678,up,0.4495838733230322,not_significant,975,,,,,0,,day 89,Weissberg RNA-seq coculture
PMM0214,down,-1.0843342114625236,not_significant,320,,,sul3,,0,,day 89,Weissberg RNA-seq coculture
PMM1312,up,-0.2024157550224544,not_significant,1446,,,yacL,,0,,day 89,Weissberg RNA-seq coculture
PMM0770,up,-1.050986168315842,not_significant,337,,,gnd,,0,,day 89,Weissberg RNA-seq coculture
PMM0428,down,-0.3590710684306979,not_significant,1135,,,chlG,,0,,day 89,Weissberg RNA-seq coculture
PMM1490,up,0.3145109654817581,not_significant,1232,,,deg1,,0,,day 89,Weissberg RNA-seq coculture
PMM0988,up,-0.7212177244886456,not_significant,627,,,,,0,,day 89,Weissberg RNA-seq coculture
PMM0647,up,-1.452670591427237,significant_down,154,,70,,down,-1,70.0,day 89,Weissberg RNA-seq coculture
PMM0203,down,-0.0360409721190378,not_significant,1791,,,rplA,,0,,day 89,Weissberg RNA-seq coculture
PMM0251,down,-1.1223698522977612,significant_down,295,,134,psbH,down,1,134.0,day 89,Weissberg RNA-seq coculture
PMM0651,up,0.3579954893963706,not_significant,1137,,,,,0,,day 89,Weissberg RNA-seq coculture
PMM0797,down,-0.6071914523176501,not_significant,764,,,,,0,,day 89,Weissberg RNA-seq coculture
PMM1055,down,-0.5925177888332218,not_significant,783,,,chlI,,0,,day 89,Weissberg RNA-seq coculture
PMM0312,down,0.017876404554753,not_significant,1821,,,rpsA1,,0,,day 89,Weissberg RNA-seq coculture
PMM1109,down,-0.6141648101758829,not_significant,752,,,,,0,,day 89,Weissberg RNA-seq coculture
PMM0626,up,-0.526511942062015,not_significant,874,,,,,0,,day 89,Weissberg RNA-seq coculture
PMM0502,up,-1.1845932950436249,significant_down,265,,116,ycf41,down,-1,116.0,day 89,Weissberg RNA-seq coculture
PMM0869,down,-0.5891321039272753,not_significant,790,,,rpsR,,0,,day 89,Weissberg RNA-seq coculture
PMM1534,down,0.3416017936829603,not_significant,1168,,,rplQ,,0,,day 89,Weissberg RNA-seq coculture
PMM0046,down,-0.8514744162220216,not_significant,479,,,ndk,,0,,day 89,Weissberg RNA-seq coculture
PMM0204,down,0.1747827916775763,not_significant,1500,,,rplK,,0,,day 89,Weissberg RNA-seq coculture
PMM1544,down,-0.0912070059234573,not_significant,1668,,,rplF,,0,,day 89,Weissberg RNA-seq coculture
PMM0480,up,-0.2131037349684436,not_significant,1419,,,,,0,,day 89,Weissberg RNA-seq coculture
PMM0964,up,-1.1065851563246203,not_significant,302,,,ureB,,0,,day 89,Weissberg RNA-seq coculture
PMM0864,down,-0.9392737724325768,not_significant,405,,,,,0,,day 89,Weissberg RNA-seq coculture
PMM1128,up,1.1917589427911957,significant_up,261,95,,hli15,up,1,95.0,day 89,Weissberg RNA-seq coculture
PMM0511,down,0.2125099354501873,not_significant,1421,,,ppa,,0,,day 89,Weissberg RNA-seq coculture
PMM0691,down,-2.1374007806861943,significant_down,64,,28,,down,1,28.0,day 89,Weissberg RNA-seq coculture
PMM0356,down,-0.7761408853614811,not_significant,559,,,pip,,0,,day 89,Weissberg RNA-seq coculture
PMM1154,up,-0.4323531035471087,not_significant,999,,,ilvN,,0,,day 89,Weissberg RNA-seq coculture
PMM0784,down,-0.6934489741893775,not_significant,660,,,accD,,0,,day 89,Weissberg RNA-seq coculture
PMM1183,down,0.2201825764063864,not_significant,1402,,,rpmH,,0,,day 89,Weissberg RNA-seq coculture
PMM1146,up,-0.5756201227680571,not_significant,804,,,pntA2,,0,,day 89,Weissberg RNA-seq coculture
PMM0969,up,-0.1443448967855911,not_significant,1574,,,ureG,,0,,day 89,Weissberg RNA-seq coculture
PMM1643,down,-0.1852668748195114,not_significant,1484,,,ribH,,0,,day 89,Weissberg RNA-seq coculture
PMM0560,down,-0.0327203154358957,not_significant,1793,,,hisG,,0,,day 89,Weissberg RNA-seq coculture
PMM0510,down,-0.0712792672496968,not_significant,1704,,,,,0,,day 89,Weissberg RNA-seq coculture
PMM0273,down,-0.1253255295475785,not_significant,1605,,,mviM,,0,,day 89,Weissberg RNA-seq coculture
PMM1607,down,-0.2873880730969601,not_significant,1284,,,psaC,,0,,day 89,Weissberg RNA-seq coculture
PMM0930,down,0.0792590879200134,not_significant,1689,,,phdB,,0,,day 89,Weissberg RNA-seq coculture
PMM1440,down,-0.0913557793925677,not_significant,1666,,,ycf65,,0,,day 89,Weissberg RNA-seq coculture
PMM1442,up,0.9143024345315182,not_significant,425,,,pepP,,0,,day 89,Weissberg RNA-seq coculture
PMM0906,down,-1.4185990379180158,significant_down,167,,73,psaK,down,1,73.0,day 89,Weissberg RNA-seq coculture
PMM0769,down,0.1509733997841478,not_significant,1561,,,glgC,,0,,day 89,Weissberg RNA-seq coculture
PMM0296,down,-0.0831746590077928,not_significant,1682,,,ycf48,,0,,day 89,Weissberg RNA-seq coculture
PMM0206,down,-0.5220170054278777,not_significant,881,,,secE,,0,,day 89,Weissberg RNA-seq coculture
PMM0753,down,0.9870744954511388,not_significant,369,,,rpsB,,0,,day 89,Weissberg RNA-seq coculture
PMM0026,down,-0.7180751716806882,not_significant,630,,,efp,,0,,day 89,Weissberg RNA-seq coculture
PMM0142,down,-1.232976915710302,significant_down,239,,103,,down,1,103.0,day 89,Weissberg RNA-seq coculture
PMM0844,down,-1.131951569272723,significant_down,288,,131,cycI1,down,1,131.0,day 89,Weissberg RNA-seq coculture
PMM0030,up,-3.653190209217448,significant_down,17,,3,,down,-1,3.0,days 60+89,Weissberg RNA-seq coculture
PMM0337,up,-2.038948040946928,not_significant,58,,,,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0346,down,-0.7590020671008512,not_significant,554,,,,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0370,up,0.3397732054701413,not_significant,1168,,,cynA,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0550,down,1.9549187180078564,significant_up,62,31,,rbcL,up,-1,31.0,days 60+89,Weissberg RNA-seq coculture
PMM1453,down,-0.3895191619649968,not_significant,1067,,,atpF,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1452,down,-0.8149209886869345,not_significant,510,,,atpD,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0690,up,0.4691639579822462,not_significant,925,,,hli,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1454,down,-0.2989946895706202,not_significant,1229,,,atpG,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1404,up,1.6685214719615282,not_significant,97,,,hli,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0920,up,-1.6465981369918592,significant_down,103,,50,glnA,down,-1,50.0,days 60+89,Weissberg RNA-seq coculture
PMM0970,up,-1.1565311965991387,not_significant,252,,,urtA,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0699,down,0.4110463728533215,not_significant,1038,,,,,0,,days 60+89,Weissberg RNA-seq coculture
