locus_tag,direction,log2fc,expression_status,rank,rank_up,rank_down,gene_name,de_direction,concordance,dir_rank,timepoint,label
PMM1452,down,-0.0381383895873997,not_significant,1374,,,atpD,,0,,day 89,Weissberg proteomics coculture
PMM0690,up,,,,,,hli,,0,,day 89,Weissberg proteomics coculture
PMM1454,down,-0.0331945419311532,not_significant,1380,,,atpG,,0,,day 89,Weissberg proteomics coculture
PMM1404,up,,,,,,hli,,0,,day 89,Weissberg proteomics coculture
PMM0920,up,2.21589183807374,significant_up,46,35,,glnA,up,1,35.0,day 89,Weissberg proteomics coculture
PMM0970,up,2.47821776072185,significant_up,30,24,,urtA,up,1,24.0,day 89,Weissberg proteomics coculture
PMM0699,down,,,,,,,,0,,day 89,Weissberg proteomics coculture
PMM1557,down,-0.653243700663246,not_significant,535,,,rplD,,0,,day 89,Weissberg proteomics coculture
PMM1390,up,1.29343668619792,not_significant,178,,,hli,,0,,day 89,Weissberg proteomics coculture
PMM1455,down,,,,,,atpH,,0,,day 89,Weissberg proteomics coculture
PMM0818,up,,,,,,hli,,0,,day 89,Weissberg proteomics coculture
PMM0453,down,-1.46995512644449,significant_down,130,,29,fabG,down,1,29.0,day 89,Weissberg proteomics coculture
PMM0689,up,,,,,,hli,,0,,day 89,Weissberg proteomics coculture
PMM1706,down,0.467546145121256,not_significant,734,,,rpsF,,0,,day 89,Weissberg proteomics coculture
PMM0365,up,1.55196921030681,significant_up,105,76,,,up,1,76.0,day 89,Weissberg proteomics coculture
PMM0246,up,1.1701078414917,significant_up,217,132,,ntcA,up,1,132.0,day 89,Weissberg proteomics coculture
PMM0336,up,0.272100766499836,not_significant,989,,,PTOX,,0,,day 89,Weissberg proteomics coculture
PMM1451,down,-0.320567766825355,not_significant,926,,,atpA,,0,,day 89,Weissberg proteomics coculture
PMM0901,down,-0.449130058288579,not_significant,764,,,htpG,,0,,day 89,Weissberg proteomics coculture
PMM0687,up,,,,,,,,0,,day 89,Weissberg proteomics coculture
PMM0374,up,,,,,,tatA,,0,,day 89,Weissberg proteomics coculture
PMM0583,down,-1.34799671173095,significant_down,161,,37,hemE,down,1,37.0,day 89,Weissberg proteomics coculture
PMM1558,down,-0.220983823140464,not_significant,1063,,,rplC,,0,,day 89,Weissberg proteomics coculture
PMM0447,up,,,,,,ctaA,,0,,day 89,Weissberg proteomics coculture
PMM0452,down,-0.0178092320760079,not_significant,1408,,,groL2,,0,,day 89,Weissberg proteomics coculture
PMM0334,up,,,,,,,,0,,day 89,Weissberg proteomics coculture
PMM0549,down,2.88857364654541,significant_up,21,16,,csoS1A,up,-1,16.0,day 89,Weissberg proteomics coculture
PMM1541,down,-1.23153654734293,significant_down,198,,51,rplO,down,1,51.0,day 89,Weissberg proteomics coculture
PMM0272,down,,,,,,psbK,,0,,day 89,Weissberg proteomics coculture
PMM0819,up,,,,,,,,0,,day 89,Weissberg proteomics coculture
PMM1538,down,,,,,,rpmJ,,0,,day 89,Weissberg proteomics coculture
PMM1520,down,,,,,,psaI,,0,,day 89,Weissberg proteomics coculture
PMM1537,down,-0.65290419260661,not_significant,537,,,rpsM,,0,,day 89,Weissberg proteomics coculture
PMM1396,up,,,,,,hli,,0,,day 89,Weissberg proteomics coculture
PMM0684,up,,,,,,,,0,,day 89,Weissberg proteomics coculture
PMM1397,up,,,,,,hli,,0,,day 89,Weissberg proteomics coculture
PMM0552,down,2.05859597524007,significant_up,60,46,,csoS2,up,-1,46.0,day 89,Weissberg proteomics coculture
PMM0785,down,-1.33058834075928,significant_down,165,,39,prkB,down,1,39.0,day 89,Weissberg proteomics coculture
PMM1523,down,-0.933054288228353,not_significant,329,,,psaB,,0,,day 89,Weissberg proteomics coculture
PMM1519,down,-0.893202781677251,not_significant,355,,,psaL,,0,,day 89,Weissberg proteomics coculture
PMM1556,down,0.0045779546101907,not_significant,1422,,,rplW,,0,,day 89,Weissberg proteomics coculture
PMM1507,down,-0.124945004781087,not_significant,1215,,,rpsJ,,0,,day 89,Weissberg proteomics coculture
PMM0876,down,1.45072523752848,significant_up,138,93,,,up,-1,93.0,day 89,Weissberg proteomics coculture
PMM1134,up,,,,,,,,0,,day 89,Weissberg proteomics coculture
PMM1457,down,0.58508968353271,not_significant,606,,,atp1,,0,,day 89,Weissberg proteomics coculture
PMM1700,up,-0.198756853739421,not_significant,1099,,,acnB,,0,,day 89,Weissberg proteomics coculture
PMM0710,down,0.440805117289225,not_significant,777,,,pstS,,0,,day 89,Weissberg proteomics coculture
PMM1385,up,,,,,,hli,,0,,day 89,Weissberg proteomics coculture
PMM0605,down,0.951048215230304,not_significant,315,,,,,0,,day 89,Weissberg proteomics coculture
PMM1554,down,-0.930878639221192,not_significant,332,,,rpsS,,0,,day 89,Weissberg proteomics coculture
PMM1350,down,-0.23451073964437,not_significant,1046,,,,,0,,day 89,Weissberg proteomics coculture
PMM0971,up,1.48985068003337,significant_up,123,88,,urtB,up,1,88.0,day 89,Weissberg proteomics coculture
PMM0548,up,0.30532169342041,not_significant,941,,,rdgB,,0,,day 89,Weissberg proteomics coculture
PMM1262,up,-0.968658765157064,not_significant,305,,,lexA,,0,,day 89,Weissberg proteomics coculture
PMM0540,down,,,,,,psaM,,0,,day 89,Weissberg proteomics coculture
PMM0371,up,3.48367023468017,significant_up,6,6,,cynB,up,1,6.0,day 89,Weissberg proteomics coculture
PMM0817,up,,,,,,hli,,0,,day 89,Weissberg proteomics coculture
PMM0306,down,-0.826400438944504,not_significant,406,,,cpeS,,0,,day 89,Weissberg proteomics coculture
PMM1562,up,0.538690884908042,not_significant,674,,,recA,,0,,day 89,Weissberg proteomics coculture
PMM1553,down,0.482735633850094,not_significant,719,,,rplV,,0,,day 89,Weissberg proteomics coculture
PMM1375,down,1.27383836110433,not_significant,187,,,,,0,,day 89,Weissberg proteomics coculture
PMM1074,up,-0.587262789408367,not_significant,603,,,zwf,,0,,day 89,Weissberg proteomics coculture
PMM0781,down,-0.0651502609252903,not_significant,1321,,,fbaA,,0,,day 89,Weissberg proteomics coculture
PMM0726,up,,,,,,,,0,,day 89,Weissberg proteomics coculture
PMM1672,up,0.0900678634643539,not_significant,1274,,,desC4,,0,,day 89,Weissberg proteomics coculture
PMM1402,down,0.0976794560750296,not_significant,1258,,,,,0,,day 89,Weissberg proteomics coculture
PMM0469,down,-0.87588596343994,not_significant,377,,,psaF,,0,,day 89,Weissberg proteomics coculture
PMM0996,up,0.800426165262856,not_significant,427,,,,,0,,day 89,Weissberg proteomics coculture
PMM1298,down,-0.20532321929932,not_significant,1093,,,lpdA,,0,,day 89,Weissberg proteomics coculture
PMM0599,down,0.404681841532391,not_significant,815,,,,,0,,day 89,Weissberg proteomics coculture
PMM0087,up,,,,,,,,0,,day 89,Weissberg proteomics coculture
PMM0468,down,-1.47342967987061,significant_down,129,,28,psaJ,down,1,28.0,day 89,Weissberg proteomics coculture
PMM1384,up,,,,,,hli,,0,,day 89,Weissberg proteomics coculture
PMM1552,down,-0.632301012674961,not_significant,560,,,rpsC,,0,,day 89,Weissberg proteomics coculture
PMM0363,up,0.344190915425616,not_significant,895,,,,,0,,day 89,Weissberg proteomics coculture
PMM0965,up,2.03917789459228,significant_up,62,48,,ureA,up,1,48.0,day 89,Weissberg proteomics coculture
PMM1623,up,-0.242950757344563,not_significant,1028,,,ssb,,0,,day 89,Weissberg proteomics coculture
PMM0810,up,0.889243761698409,not_significant,360,,,,,0,,day 89,Weissberg proteomics coculture
PMM1511,down,-0.837624549865723,not_significant,401,,,rpsL,,0,,day 89,Weissberg proteomics coculture
PMM0767,down,-0.492865562438966,not_significant,712,,,fbp-sbp,,0,,day 89,Weissberg proteomics coculture
PMM0314,down,,,,,,psbT,,0,,day 89,Weissberg proteomics coculture
PMM0364,up,1.28012243906657,significant_up,182,119,,,up,1,119.0,day 89,Weissberg proteomics coculture
PMM0307,down,,,,,,unk6,,0,,day 89,Weissberg proteomics coculture
PMM1555,down,-0.0634717941284126,not_significant,1326,,,rplB,,0,,day 89,Weissberg proteomics coculture
PMM0491,up,1.38342952728272,significant_up,152,102,,phhB,up,1,102.0,day 89,Weissberg proteomics coculture
PMM0987,down,-0.535938580830891,not_significant,679,,,rpsU,,0,,day 89,Weissberg proteomics coculture
PMM1456,down,-1.70914109547933,significant_down,87,,15,atpI,down,1,15.0,day 89,Weissberg proteomics coculture
PMM0766,down,-0.185036023457845,not_significant,1122,,,rpe,,0,,day 89,Weissberg proteomics coculture
PMM0245,up,,,,,,cobO2,,0,,day 89,Weissberg proteomics coculture
PMM1608,down,0.978377342224123,not_significant,298,,,acpP,,0,,day 89,Weissberg proteomics coculture
PMM1545,down,-0.817898750305174,not_significant,412,,,rpsH,,0,,day 89,Weissberg proteomics coculture
PMM1578,down,-0.780060132344563,not_significant,442,,,psaD,,0,,day 89,Weissberg proteomics coculture
PMM1644,down,,,,,,psbZ,,0,,day 89,Weissberg proteomics coculture
PMM0446,up,0.356083869934082,not_significant,875,,,ctaCI,,0,,day 89,Weissberg proteomics coculture
PMM0754,down,0.155670483907067,not_significant,1164,,,tsf,,0,,day 89,Weissberg proteomics coculture
PMM0429,down,,,,,,petP,,0,,day 89,Weissberg proteomics coculture
PMM1601,up,0.494439760843912,not_significant,710,,,glgP,,0,,day 89,Weissberg proteomics coculture
PMM1662,down,-0.266788800557455,not_significant,996,,,rplT,,0,,day 89,Weissberg proteomics coculture
PMM1345,down,-0.187169075012207,not_significant,1118,,,rpmA,,0,,day 89,Weissberg proteomics coculture
PMM1610,down,-0.879217465718587,not_significant,371,,,tktA,,0,,day 89,Weissberg proteomics coculture
PMM1336,down,-0.24963347117106,not_significant,1020,,,fabZ,,0,,day 89,Weissberg proteomics coculture
PMM0202,down,0.355441093444824,not_significant,877,,,rplJ,,0,,day 89,Weissberg proteomics coculture
PMM1285,down,-0.706536928812666,not_significant,494,,,rpsP,,0,,day 89,Weissberg proteomics coculture
PMM1542,down,-1.57207330067953,significant_down,101,,20,rpsE,down,1,20.0,day 89,Weissberg proteomics coculture
PMM0368,up,1.57807381947835,significant_up,98,72,,,up,1,72.0,day 89,Weissberg proteomics coculture
PMM1661,down,,,,,,rpmI,,0,,day 89,Weissberg proteomics coculture
PMM1438,down,-0.567218462626141,not_significant,635,,,atpB,,0,,day 89,Weissberg proteomics coculture
PMM0747,down,1.78599325815836,significant_up,79,60,,pcyA,up,-1,60.0,day 89,Weissberg proteomics coculture
PMM0160,up,0.374284426371257,not_significant,854,,,ndhA,,0,,day 89,Weissberg proteomics coculture
PMM0075,up,0.667965888977052,not_significant,518,,,,,0,,day 89,Weissberg proteomics coculture
PMM0870,down,-1.25318686167399,not_significant,194,,,rpmG,,0,,day 89,Weissberg proteomics coculture
PMM0201,down,1.5019006729126,significant_up,118,84,,rplL,up,-1,84.0,day 89,Weissberg proteomics coculture
PMM1135,up,-0.864408493042001,not_significant,385,,,hli,,0,,day 89,Weissberg proteomics coculture
PMM0494,down,-0.613856315612787,not_significant,578,,,ppa,,0,,day 89,Weissberg proteomics coculture
PMM0936,up,,,,,,umuD,,0,,day 89,Weissberg proteomics coculture
PMM1655,down,-0.718857765197753,not_significant,487,,,tig,,0,,day 89,Weissberg proteomics coculture
PMM1314,up,0.360858599344891,not_significant,871,,,clpP3,,0,,day 89,Weissberg proteomics coculture
PMM1409,up,0.63843059539795,not_significant,551,,,,,0,,day 89,Weissberg proteomics coculture
PMM1149,up,,,,,,,,0,,day 89,Weissberg proteomics coculture
PMM0410,down,-1.30026149749756,not_significant,176,,,rpsD,,0,,day 89,Weissberg proteomics coculture
PMM1536,down,-1.57631905873617,significant_down,99,,19,rpsK,down,1,19.0,day 89,Weissberg proteomics coculture
PMM0751,down,,,,,,,,0,,day 89,Weissberg proteomics coculture
PMM0858,up,0.727435111999509,not_significant,477,,,,,0,,day 89,Weissberg proteomics coculture
PMM1609,down,-1.04938602447509,significant_down,268,,82,fabF,down,1,82.0,day 89,Weissberg proteomics coculture
PMM0329,down,-0.844081560770673,not_significant,397,,,psaE,,0,,day 89,Weissberg proteomics coculture
PMM0348,down,2.41767978668213,not_significant,33,,,,,0,,day 89,Weissberg proteomics coculture
PMM1437,down,2.09804757436117,significant_up,56,44,,groES,up,-1,44.0,day 89,Weissberg proteomics coculture
PMM0035,up,0.336180686950683,not_significant,905,,,PSTA,,0,,day 89,Weissberg proteomics coculture
PMM0120,up,-0.74581305185954,not_significant,461,,,sulA,,0,,day 89,Weissberg proteomics coculture
PMM1011,down,,,,,,,,0,,day 89,Weissberg proteomics coculture
PMM0145,up,0.447424252827962,not_significant,766,,,ndhM,,0,,day 89,Weissberg proteomics coculture
PMM1412,up,2.26798089345296,significant_up,42,32,,,up,1,32.0,day 89,Weissberg proteomics coculture
PMM1532,down,0.428126335144045,not_significant,791,,,rplM,,0,,day 89,Weissberg proteomics coculture
PMM1678,up,0.0973240534464518,not_significant,1259,,,,,0,,day 89,Weissberg proteomics coculture
PMM0214,down,-1.04582373301188,significant_down,270,,84,sul3,down,1,84.0,day 89,Weissberg proteomics coculture
PMM1312,up,0.379368782043454,not_significant,848,,,yacL,,0,,day 89,Weissberg proteomics coculture
PMM0770,up,-0.413800875345867,not_significant,801,,,gnd,,0,,day 89,Weissberg proteomics coculture
PMM0428,down,-0.533025423685706,not_significant,683,,,chlG,,0,,day 89,Weissberg proteomics coculture
PMM1490,up,1.47559134165446,significant_up,125,89,,deg1,up,1,89.0,day 89,Weissberg proteomics coculture
PMM0988,up,0.725909233093263,not_significant,479,,,,,0,,day 89,Weissberg proteomics coculture
PMM0647,up,,,,,,,,0,,day 89,Weissberg proteomics coculture
PMM0203,down,-0.551538785298666,not_significant,660,,,rplA,,0,,day 89,Weissberg proteomics coculture
PMM0251,down,-1.21008332570394,significant_down,202,,53,psbH,down,1,53.0,day 89,Weissberg proteomics coculture
PMM0651,up,0.718651771545411,not_significant,488,,,,,0,,day 89,Weissberg proteomics coculture
PMM0797,down,-1.20290152231852,significant_down,204,,55,,down,1,55.0,day 89,Weissberg proteomics coculture
PMM1055,down,-0.91537380218506,not_significant,344,,,chlI,,0,,day 89,Weissberg proteomics coculture
PMM0312,down,-0.018626848856611,not_significant,1403,,,rpsA1,,0,,day 89,Weissberg proteomics coculture
PMM1109,down,0.608721097310387,not_significant,584,,,,,0,,day 89,Weissberg proteomics coculture
PMM0626,up,,,,,,,,0,,day 89,Weissberg proteomics coculture
PMM0502,up,-0.23747984568278,not_significant,1039,,,ycf41,,0,,day 89,Weissberg proteomics coculture
PMM0869,down,-0.0606877009073867,not_significant,1332,,,rpsR,,0,,day 89,Weissberg proteomics coculture
PMM1534,down,-0.333163261413572,not_significant,909,,,rplQ,,0,,day 89,Weissberg proteomics coculture
PMM0046,down,-0.236540794372558,not_significant,1043,,,ndk,,0,,day 89,Weissberg proteomics coculture
PMM0204,down,0.126264254252118,not_significant,1213,,,rplK,,0,,day 89,Weissberg proteomics coculture
PMM1544,down,-0.176725705464681,not_significant,1133,,,rplF,,0,,day 89,Weissberg proteomics coculture
PMM0480,up,0.431881904602052,not_significant,786,,,,,0,,day 89,Weissberg proteomics coculture
PMM0964,up,2.04997984568278,significant_up,61,47,,ureB,up,1,47.0,day 89,Weissberg proteomics coculture
PMM0864,down,0.666024843851725,not_significant,520,,,,,0,,day 89,Weissberg proteomics coculture
PMM1128,up,0.991787910461428,not_significant,294,,,hli15,,0,,day 89,Weissberg proteomics coculture
PMM0511,down,-0.061980247497559,not_significant,1328,,,ppa,,0,,day 89,Weissberg proteomics coculture
PMM0691,down,,,,,,,,0,,day 89,Weissberg proteomics coculture
PMM0356,down,-0.65217940012614,not_significant,538,,,pip,,0,,day 89,Weissberg proteomics coculture
PMM1154,up,0.714636166890462,not_significant,491,,,ilvN,,0,,day 89,Weissberg proteomics coculture
PMM0784,down,-0.459672609965003,not_significant,748,,,accD,,0,,day 89,Weissberg proteomics coculture
PMM1183,down,,,,,,rpmH,,0,,day 89,Weissberg proteomics coculture
PMM1146,up,1.36482461293539,significant_up,157,106,,pntA2,up,1,106.0,day 89,Weissberg proteomics coculture
PMM0969,up,1.00179068247477,significant_up,288,161,,ureG,up,1,161.0,day 89,Weissberg proteomics coculture
PMM1643,down,1.87490240732829,significant_up,74,57,,ribH,up,-1,57.0,day 89,Weissberg proteomics coculture
PMM0560,down,0.212436358133952,not_significant,1077,,,hisG,,0,,day 89,Weissberg proteomics coculture
PMM0510,down,,,,,,,,0,,day 89,Weissberg proteomics coculture
PMM0273,down,-0.440452257792153,not_significant,778,,,mviM,,0,,day 89,Weissberg proteomics coculture
PMM1607,down,-1.32665284474691,significant_down,166,,40,psaC,down,1,40.0,day 89,Weissberg proteomics coculture
PMM0930,down,-0.0718259811401394,not_significant,1308,,,phdB,,0,,day 89,Weissberg proteomics coculture
PMM1440,down,0.20949459075928,not_significant,1085,,,ycf65,,0,,day 89,Weissberg proteomics coculture
PMM1442,up,0.761890729268393,not_significant,454,,,pepP,,0,,day 89,Weissberg proteomics coculture
PMM0906,down,,,,,,psaK,,0,,day 89,Weissberg proteomics coculture
PMM0769,down,-0.0473235448201459,not_significant,1353,,,glgC,,0,,day 89,Weissberg proteomics coculture
PMM0296,down,0.378639539082847,not_significant,849,,,ycf48,,0,,day 89,Weissberg proteomics coculture
PMM0206,down,0.907027880350749,not_significant,348,,,secE,,0,,day 89,Weissberg proteomics coculture
PMM0753,down,-0.605802853902183,not_significant,586,,,rpsB,,0,,day 89,Weissberg proteomics coculture
PMM0026,down,-0.936417579650884,not_significant,326,,,efp,,0,,day 89,Weissberg proteomics coculture
PMM0142,down,-0.7459618250529,not_significant,460,,,,,0,,day 89,Weissberg proteomics coculture
PMM0844,down,-1.29699103037516,not_significant,177,,,cycI1,,0,,day 89,Weissberg proteomics coculture
PMM0030,up,,,,,,,,0,,days 60+89,Weissberg proteomics coculture
PMM0337,up,,,,,,,,0,,days 60+89,Weissberg proteomics coculture
PMM0346,down,-0.863818963368734,not_significant,338,,,,,0,,days 60+89,Weissberg proteomics coculture
PMM0370,up,3.87599738438924,significant_up,2,2,,cynA,up,1,2.0,days 60+89,Weissberg proteomics coculture
PMM0550,down,1.46124124526977,significant_up,110,82,,rbcL,up,-1,82.0,days 60+89,Weissberg proteomics coculture
PMM1453,down,-0.03542184829712,not_significant,1366,,,atpF,,0,,days 60+89,Weissberg proteomics coculture
PMM1452,down,-0.0727000236511217,not_significant,1277,,,atpD,,0,,days 60+89,Weissberg proteomics coculture
PMM0690,up,,,,,,hli,,0,,days 60+89,Weissberg proteomics coculture
PMM1454,down,0.0577982266743984,not_significant,1318,,,atpG,,0,,days 60+89,Weissberg proteomics coculture
PMM1404,up,,,,,,hli,,0,,days 60+89,Weissberg proteomics coculture
PMM0920,up,2.3932162920634,significant_up,31,26,,glnA,up,1,26.0,days 60+89,Weissberg proteomics coculture
PMM0970,up,2.47907781600953,significant_up,25,21,,urtA,up,1,21.0,days 60+89,Weissberg proteomics coculture
PMM0699,down,,,,,,,,0,,days 60+89,Weissberg proteomics coculture
PMM1557,down,-0.484861532847086,not_significant,664,,,rplD,,0,,days 60+89,Weissberg proteomics coculture
PMM1390,up,1.08112398783366,not_significant,216,,,hli,,0,,days 60+89,Weissberg proteomics coculture
PMM1455,down,,,,,,atpH,,0,,days 60+89,Weissberg proteomics coculture
PMM0818,up,,,,,,hli,,0,,days 60+89,Weissberg proteomics coculture
PMM0453,down,-1.26414823532104,significant_down,153,,38,fabG,down,1,38.0,days 60+89,Weissberg proteomics coculture
PMM0689,up,,,,,,hli,,0,,days 60+89,Weissberg proteomics coculture
PMM1706,down,0.570730050404866,not_significant,569,,,rpsF,,0,,days 60+89,Weissberg proteomics coculture
PMM0365,up,1.52770853042603,significant_up,92,72,,,up,1,72.0,days 60+89,Weissberg proteomics coculture
PMM0246,up,1.25750271479289,significant_up,156,109,,ntcA,up,1,109.0,days 60+89,Weissberg proteomics coculture
PMM0336,up,0.430814584096272,not_significant,737,,,PTOX,,0,,days 60+89,Weissberg proteomics coculture
PMM1451,down,-0.391825199127193,not_significant,785,,,atpA,,0,,days 60+89,Weissberg proteomics coculture
PMM0901,down,-0.561668872833256,not_significant,582,,,htpG,,0,,days 60+89,Weissberg proteomics coculture
PMM0687,up,,,,,,,,0,,days 60+89,Weissberg proteomics coculture
PMM0374,up,,,,,,tatA,,0,,days 60+89,Weissberg proteomics coculture
PMM0583,down,-1.08656708399455,significant_down,211,,62,hemE,down,1,62.0,days 60+89,Weissberg proteomics coculture
PMM1558,down,-0.188251972198487,not_significant,1076,,,rplC,,0,,days 60+89,Weissberg proteomics coculture
PMM0447,up,,,,,,ctaA,,0,,days 60+89,Weissberg proteomics coculture
PMM0452,down,-0.0581479072570827,not_significant,1317,,,groL2,,0,,days 60+89,Weissberg proteomics coculture
PMM0334,up,,,,,,,,0,,days 60+89,Weissberg proteomics coculture
PMM0549,down,2.8412070274353,significant_up,18,15,,csoS1A,up,-1,15.0,days 60+89,Weissberg proteomics coculture
PMM1541,down,-1.12355852127075,significant_down,195,,55,rplO,down,1,55.0,days 60+89,Weissberg proteomics coculture
PMM0272,down,,,,,,psbK,,0,,days 60+89,Weissberg proteomics coculture
PMM0819,up,,,,,,,,0,,days 60+89,Weissberg proteomics coculture
PMM1538,down,,,,,,rpmJ,,0,,days 60+89,Weissberg proteomics coculture
PMM1520,down,,,,,,psaI,,0,,days 60+89,Weissberg proteomics coculture
PMM1537,down,-0.715800444285074,not_significant,450,,,rpsM,,0,,days 60+89,Weissberg proteomics coculture
PMM1396,up,,,,,,hli,,0,,days 60+89,Weissberg proteomics coculture
PMM0684,up,,,,,,,,0,,days 60+89,Weissberg proteomics coculture
PMM1397,up,,,,,,hli,,0,,days 60+89,Weissberg proteomics coculture
PMM0552,down,2.11851326624552,significant_up,41,36,,csoS2,up,-1,36.0,days 60+89,Weissberg proteomics coculture
PMM0785,down,-1.08275047938029,significant_down,213,,63,prkB,down,1,63.0,days 60+89,Weissberg proteomics coculture
PMM1523,down,-1.02321195602417,significant_down,241,,71,psaB,down,1,71.0,days 60+89,Weissberg proteomics coculture
PMM1519,down,-0.733113765716555,not_significant,435,,,psaL,,0,,days 60+89,Weissberg proteomics coculture
PMM1556,down,-0.0373682975769021,not_significant,1362,,,rplW,,0,,days 60+89,Weissberg proteomics coculture
PMM1507,down,-0.177026589711508,not_significant,1098,,,rpsJ,,0,,days 60+89,Weissberg proteomics coculture
PMM0876,down,1.02667188644409,significant_up,240,151,,,up,-1,151.0,days 60+89,Weissberg proteomics coculture
PMM1134,up,,,,,,,,0,,days 60+89,Weissberg proteomics coculture
PMM1457,down,0.596455891927083,not_significant,545,,,atp1,,0,,days 60+89,Weissberg proteomics coculture
PMM1700,up,-0.12691354751587,not_significant,1187,,,acnB,,0,,days 60+89,Weissberg proteomics coculture
PMM0710,down,0.515605449676514,not_significant,635,,,pstS,,0,,days 60+89,Weissberg proteomics coculture
PMM1385,up,,,,,,hli,,0,,days 60+89,Weissberg proteomics coculture
PMM0605,down,0.895873228708902,not_significant,317,,,,,0,,days 60+89,Weissberg proteomics coculture
PMM1554,down,-0.79092009862264,not_significant,391,,,rpsS,,0,,days 60+89,Weissberg proteomics coculture
PMM1350,down,-0.0528674125671413,not_significant,1327,,,,,0,,days 60+89,Weissberg proteomics coculture
PMM0971,up,1.35366741816203,significant_up,129,93,,urtB,up,1,93.0,days 60+89,Weissberg proteomics coculture
PMM0548,up,0.375960508982341,not_significant,808,,,rdgB,,0,,days 60+89,Weissberg proteomics coculture
PMM1262,up,-0.942353089650473,not_significant,296,,,lexA,,0,,days 60+89,Weissberg proteomics coculture
PMM0540,down,,,,,,psaM,,0,,days 60+89,Weissberg proteomics coculture
PMM0371,up,3.56736389795939,significant_up,3,3,,cynB,up,1,3.0,days 60+89,Weissberg proteomics coculture
PMM0817,up,,,,,,hli,,0,,days 60+89,Weissberg proteomics coculture
PMM0306,down,-0.771367232004806,not_significant,402,,,cpeS,,0,,days 60+89,Weissberg proteomics coculture
PMM1562,up,0.75714445114136,not_significant,414,,,recA,,0,,days 60+89,Weissberg proteomics coculture
PMM1553,down,0.300786813100179,not_significant,921,,,rplV,,0,,days 60+89,Weissberg proteomics coculture
PMM1375,down,0.732613404591876,not_significant,436,,,,,0,,days 60+89,Weissberg proteomics coculture
PMM1074,up,-0.566440741221111,not_significant,575,,,zwf,,0,,days 60+89,Weissberg proteomics coculture
PMM0781,down,-0.0450892448425249,not_significant,1346,,,fbaA,,0,,days 60+89,Weissberg proteomics coculture
PMM0726,up,,,,,,,,0,,days 60+89,Weissberg proteomics coculture
PMM1672,up,-0.618227799733481,not_significant,527,,,desC4,,0,,days 60+89,Weissberg proteomics coculture
PMM1402,down,0.687195301055904,not_significant,471,,,,,0,,days 60+89,Weissberg proteomics coculture
PMM0469,down,-0.553033987681069,not_significant,590,,,psaF,,0,,days 60+89,Weissberg proteomics coculture
PMM0996,up,0.558627605438231,not_significant,584,,,,,0,,days 60+89,Weissberg proteomics coculture
PMM1298,down,-0.127194881439212,not_significant,1185,,,lpdA,,0,,days 60+89,Weissberg proteomics coculture
PMM0599,down,0.121071338653566,not_significant,1198,,,,,0,,days 60+89,Weissberg proteomics coculture
PMM0087,up,,,,,,,,0,,days 60+89,Weissberg proteomics coculture
PMM0468,down,-1.36099704106649,significant_down,126,,30,psaJ,down,1,30.0,days 60+89,Weissberg proteomics coculture
PMM1384,up,,,,,,hli,,0,,days 60+89,Weissberg proteomics coculture
PMM1552,down,-0.644554297129308,not_significant,511,,,rpsC,,0,,days 60+89,Weissberg proteomics coculture
PMM0363,up,0.817637920379636,not_significant,366,,,,,0,,days 60+89,Weissberg proteomics coculture
PMM0965,up,2.06486018498738,significant_up,45,40,,ureA,up,1,40.0,days 60+89,Weissberg proteomics coculture
PMM1623,up,-0.217251618703206,not_significant,1026,,,ssb,,0,,days 60+89,Weissberg proteomics coculture
PMM0810,up,0.682664076487226,not_significant,479,,,,,0,,days 60+89,Weissberg proteomics coculture
PMM1511,down,-0.524569034576416,not_significant,627,,,rpsL,,0,,days 60+89,Weissberg proteomics coculture
PMM0767,down,-0.250598748524985,not_significant,988,,,fbp-sbp,,0,,days 60+89,Weissberg proteomics coculture
PMM0314,down,,,,,,psbT,,0,,days 60+89,Weissberg proteomics coculture
PMM0364,up,1.10716835657756,significant_up,200,128,,,up,1,128.0,days 60+89,Weissberg proteomics coculture
PMM0307,down,,,,,,unk6,,0,,days 60+89,Weissberg proteomics coculture
PMM1555,down,-0.226253986358638,not_significant,1016,,,rplB,,0,,days 60+89,Weissberg proteomics coculture
PMM0491,up,0.622859795888266,not_significant,524,,,phhB,,0,,days 60+89,Weissberg proteomics coculture
PMM0987,down,-0.8443439801534,not_significant,345,,,rpsU,,0,,days 60+89,Weissberg proteomics coculture
PMM1456,down,-1.70350217819214,significant_down,76,,10,atpI,down,1,10.0,days 60+89,Weissberg proteomics coculture
PMM0766,down,-0.11060349146525,not_significant,1218,,,rpe,,0,,days 60+89,Weissberg proteomics coculture
PMM0245,up,,,,,,cobO2,,0,,days 60+89,Weissberg proteomics coculture
PMM1608,down,1.22683795293172,not_significant,166,,,acpP,,0,,days 60+89,Weissberg proteomics coculture
PMM1545,down,-0.692363262176511,not_significant,467,,,rpsH,,0,,days 60+89,Weissberg proteomics coculture
PMM1578,down,-0.669037024180093,not_significant,491,,,psaD,,0,,days 60+89,Weissberg proteomics coculture
PMM1644,down,,,,,,psbZ,,0,,days 60+89,Weissberg proteomics coculture
PMM0446,up,-0.0277972221374514,not_significant,1380,,,ctaCI,,0,,days 60+89,Weissberg proteomics coculture
PMM0754,down,0.29005289077759,not_significant,935,,,tsf,,0,,days 60+89,Weissberg proteomics coculture
PMM0429,down,,,,,,petP,,0,,days 60+89,Weissberg proteomics coculture
