organism_name,condition,timepoint_label,timepoint_hours,locus_tag,gene_name,log2fc_rna,padj_rna,expression_status_rna,log2fc_prot,padj_prot,expression_status_prot,category,category_compact
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_19615,ilvC,-1.6439563039647205,0.0644037275209592,not_significant,-0.216960271199543,0.980516823010817,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_05260,fleN,-1.6436887335804349,0.0012098162662529,significant_down,-0.499004999796551,0.451460158722454,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_16775,,-1.6411876027483474,4.1379926548142726e-05,significant_down,-0.150444666544597,0.994344505317615,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_10305,,-1.6364027000434538,0.0001678743621528,significant_down,0.8564821879069,0.273364580807332,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_12355,,-1.6358390779537308,0.0033417585764951,significant_down,1.05230840047201,0.27849111986039,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_05170,fliF,-1.6355212831271162,0.0273055849239144,significant_down,0.34571011861165,0.694844929003958,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_19805,,-1.633846335914719,3.888616102755752e-06,significant_down,0.244393030802409,0.942587611611671,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_01680,rplW,1.6311695265652515,0.0319122607761365,significant_up,0.295071919759114,0.994344505317615,not_significant,rna_only_up,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_08185,xthA,-1.6245654409540524,0.0259268437481396,significant_down,0.034289042154948,0.994344505317615,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_01700,rpsC,1.624086331065004,0.0120770647442705,significant_up,-0.178802490234372,0.947074266264168,not_significant,rna_only_up,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_04110,,-1.621271281970567,0.0023145375749958,significant_down,0.84118398030599,0.542389595338051,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_18245,hlyC,1.6136757696122404,0.0054410838069746,significant_up,-0.0728174845377643,0.994344505317615,not_significant,rna_only_up,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_01155,yhdP,-1.611484799870412,0.0007681744065703,significant_down,-0.0381457010904938,0.994344505317615,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_16870,,-1.6107438593178425,0.0945632704952592,not_significant,0.639219284057617,0.636784581907461,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_11610,,-1.6073512335207905,0.0958532779594051,not_significant,-0.327383041381837,0.994344505317615,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_11715,gap,-1.6056122049105288,0.0081014176544207,significant_down,-0.275249481201173,0.851778116386355,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_06840,ybbA,-1.6041614972940308,0.000160353893034,significant_down,0.046808242797852,0.994344505317615,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_03750,lptA,-1.6005268106634178,0.0002932516197337,significant_down,-0.0231583913167323,0.994344505317615,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_19295,gspG,-1.59208410550186,3.706931799379825e-07,significant_down,-0.875552495320639,0.340541571992518,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_11995,,-1.589372853548431,0.0003054703208871,significant_down,-0.236024856567383,0.793778004056042,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_04440,,-1.587069016493629,0.0255065544469046,significant_down,0.266962687174476,0.938240965107968,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_01995,pilM,-1.5861929426763712,0.0180069707504492,significant_down,0.143701553344724,0.962111486115077,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_13090,era,-1.581108333695903,0.0015941179157314,significant_down,-0.621276855468751,0.669549636241501,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_03150,,-1.5742446328342752,0.0001575002799788,significant_down,0.546764373779298,0.655886594491702,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_12535,ptrB,1.5728393114420354,2.325826266804826e-06,significant_up,-0.0158170064290366,0.994456312672535,not_significant,rna_only_up,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_07705,,-1.5715131865880896,0.0027476146858492,significant_down,-0.224642435709636,0.988043995482127,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_17600,,-1.571492099210906,0.0373851579200631,significant_down,0.4572639465332,0.813542073396773,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_05125,acpP,-1.5695416007299705,0.0059590874815368,significant_down,0.0328922271728536,0.994344505317615,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_14040,hslJ,-1.5689875707605818,9.799032089373416e-08,significant_down,-0.443106333414714,0.573773476799304,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_15300,prpF,1.564236688644182,0.0065664869557327,significant_up,-0.244489034016927,0.887283967888103,not_significant,rna_only_up,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_14700,zapD,-1.5617682112119526,4.396796108323676e-07,significant_down,0.0525353749593098,0.994344505317615,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_07445,ybjQ,1.5609826489195993,3.839576318537202e-05,significant_up,0.550954818725583,0.612723724648681,not_significant,rna_only_up,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_04930,,-1.560156834878604,0.0009849728176864,significant_down,-0.875398635864259,0.673490949878124,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_10195,prc,-1.5559254107893683,9.749085674367863e-07,significant_down,-1.08544031778971,0.273364580807332,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_03480,,-1.55227251877972,0.0001061806794678,significant_down,0.970469792683917,0.417880380661208,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_17090,,1.552138686168225,0.0017400880300411,significant_up,0.009634653727213,0.996597184547162,not_significant,rna_only_up,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_14450,darG,-1.5506528955781955,0.0023145375749958,significant_down,-0.484591801961263,0.414287482798219,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_01980,pilP,-1.5495046673616368,0.0821311895167931,not_significant,0.245400746663411,0.989386917383186,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_12595,slp,-1.5480405346992925,0.0001744942155195,significant_down,0.516184488932289,0.462055299563557,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_09250,,-1.5463540781840397,0.0411530830025154,significant_down,0.276189168294267,0.930021918417299,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_19695,,-1.5432985096895313,0.0001156066628235,significant_down,-0.156763712565104,0.949969327766918,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_12345,,-1.5370366605716863,0.0037372022583783,significant_down,0.552422205607096,0.478492888474726,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_14810,,-1.5306347837009138,0.0272740264927234,significant_down,1.0919443766276,0.27849111986039,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_01910,astA,1.52846376898507,0.0100126392926725,significant_up,0.140182495117187,0.979607027839696,not_significant,rna_only_up,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_12140,,-1.525500270331018,0.0041100359510406,significant_down,0.0716927846272801,0.994344505317615,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_04485,,-1.5254390671233702,1.935075739195393e-05,significant_down,0.244956970214846,0.938480092208952,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_04190,,-1.524597679619266,0.0004159222424505,significant_down,0.544017791748046,0.514122104118994,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_16600,rutB,-1.5244553430115226,0.1306427669854805,not_significant,0.930967330932619,0.853981685209197,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_10015,,-1.5231818132013166,0.0130343575919339,significant_down,0.245848337809243,0.994344505317615,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_10175,bp26,-1.514098386156387,6.93165348800312e-05,significant_down,-0.0946852366129534,0.994344505317615,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_00100,def,-1.5103455534919348,0.0002237405737308,significant_down,-0.309307734171552,0.938240965107968,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_05035,flgI,-1.5089110338038894,0.004856783584486,significant_down,0.85410181681315,0.434963621232566,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_05200,fliL,-1.5083849588515534,0.0015884132051566,significant_down,0.322580337524415,0.934880775529688,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_05350,cynT,-1.5067986075737656,8.140385209021566e-06,significant_down,-0.463017145792644,0.824824270263556,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_14305,,-1.5043110613752246,0.0144528233242278,significant_down,0.17888069152832,0.994344505317615,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_16780,,-1.5039583515477553,0.0119075657067554,significant_down,-0.0485750834147127,0.994344505317615,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_05070,flaA,-1.5026863137976645,1.504536388361962e-05,significant_down,0.703081766764321,0.314974473801371,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_01685,rplB,1.5015610875837373,0.0660056311636669,not_significant,-0.543916702270506,0.930021918417299,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_15330,amiD,1.4996013334532317,0.0007228804758838,significant_up,0.837294260660806,0.375626756963315,not_significant,rna_only_up,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_18160,aguB,-1.4992403157342444,7.826468536864114e-08,significant_down,-0.142138799031577,0.994344505317615,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_10910,,-1.492802525450379,1.727477049184516e-05,significant_down,0.290231704711912,0.886464977274585,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_16175,,-1.4868310169756696,0.0075790422341186,significant_down,0.114402135213216,0.994344505317615,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_16740,,1.485783660978394,7.261997180348557e-05,significant_up,0.623526891072594,0.27849111986039,not_significant,rna_only_up,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_RS21680,,1.480520552875158,0.0946309626807672,not_significant,1.72143427530924,0.333997785001805,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_16860,tas,-1.476254073348321,0.0010961246627326,significant_down,-0.166456858317058,0.938240965107968,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_01905,astD,1.4753702883021915,0.0362460572797439,significant_up,0.218990325927733,0.994344505317615,not_significant,rna_only_up,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_01715,rpsQ,1.4709485813170045,0.0364049903605855,significant_up,-0.553697586059574,0.534875176680841,not_significant,rna_only_up,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_18485,,-1.4661438130513924,0.0023286625518032,significant_down,0.103097915649417,0.994344505317615,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_05545,,1.464434298745266,0.0040543438544827,significant_up,-0.200620651245117,0.994344505317615,not_significant,rna_only_up,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_19515,,-1.4622350455081736,1.8638599249583008e-06,significant_down,-0.21478525797526,0.994344505317615,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_13670,chev-2,-1.4596057562423022,0.0009137030858533,significant_down,0.0491739908854203,0.994344505317615,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_18640,,-1.4492731908724044,0.0285746191221289,significant_down,0.269405364990233,0.911038224530867,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_12350,flgO,-1.4480084524890924,0.0028500523023318,significant_down,0.201761245727539,0.942587611611671,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_05500,maiA,-1.446677442235767,0.0174276607089325,significant_down,0.281130472819007,0.743471987849068,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_04075,,-1.4447329570260827,0.0220599749639775,significant_down,-0.0160630544026691,0.996597184547162,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_06345,,-1.4438328837316614,0.0006011684333186,significant_down,0.284063975016277,0.964708285763522,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_19175,,-1.4401370247075622,0.0324143396715837,significant_down,0.635560353597007,0.791826735537775,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_05030,flgH,-1.4397080165062224,0.0588563937843064,not_significant,0.434746424357096,0.837041146854636,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_RS20500,,1.4338747961705902,0.1217028935562979,not_significant,1.94193077087402,0.494368692481321,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_07935,yniA,-1.4314245540372883,0.0151771636601255,significant_down,-0.0696614583333297,0.994344505317615,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_03535,dsbC,-1.4253877145682945,0.0135959231669774,significant_down,-1.40043385823568,0.572425642988202,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_17590,,1.4243968709885284,0.0012098162662529,significant_up,0.127882639567057,0.944719986282044,not_significant,rna_only_up,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_15950,,1.4238140131609351,0.081541456881768,not_significant,1.02098083496094,0.333997785001805,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_17220,,1.4155293908330906,0.0003989041347474,significant_up,0.102847417195638,0.994344505317615,not_significant,rna_only_up,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_16805,,1.4153835069092715,0.2404429278065329,not_significant,1.59192212422689,0.352097904824644,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_18760,,-1.412936086444595,0.0324143396715837,significant_down,0.086888631184896,0.994344505317615,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_10815,purN,-1.4085469225992968,0.0001590740314123,significant_down,-0.10371971130371,0.994344505317615,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_01100,,-1.407563669278437,0.0003181644540034,significant_down,0.89644432067871,0.577560407922869,not_significant,rna_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_18025,rplL,1.4072554484718791,0.0001733828367871,significant_up,0.17327117919922,0.994344505317615,not_significant,rna_only_up,asymmetric_sig
Alteromonas macleodii HOT1A3,axenic,day 18,432.0,ACZ81_03000,,1.407124750310434,0.0019757353852452,significant_up,-0.630850474039714,0.788978841168849,not_significant,rna_only_up,asymmetric_sig
