locus_tag,term_id,term_name
PMM1342,ec:2.7.11.1,non-specific serine/threonine protein kinase
PMM1346,ec:2.1.1.-,Methyltransferases
PMM1347,ec:5.4.99.25,tRNA pseudouridine(55) synthase
PMM1349,ec:3.1.26.11,ribonuclease Z
PMM1353,ec:2.1.1.-,Methyltransferases
PMM1354,ec:1.1.1.399,2-oxoglutarate reductase
PMM1354,ec:1.1.1.95,phosphoglycerate dehydrogenase
PMM1358,ec:1.4.3.5,pyridoxal 5^-phosphate synthase
PMM1360,ec:4.1.99.3,deoxyribodipyrimidine photo-lyase
PMM1361,ec:1.3.1.33,protochlorophyllide reductase
PMM1364,ec:6.3.2.9,UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase
PMM1366,ec:1.13.11.24,"quercetin 2,3-dioxygenase"
PMM1369,ec:2.7.3.-,Phosphotransferases with a nitrogenous group as acceptor
PMM1377,ec:1.-.-.-,Oxidoreductases
PMM1377,ec:1.1.1.219,dihydroflavanol 4-reductase
PMM1378,ec:1.14.19.23,acyl-lipid (n+3)-(Z)-desaturase (ferredoxin)
PMM1378,ec:1.14.19.45,sn-1 oleoyl-lipid 12-desaturase
PMM1378,ec:1.14.99.-,Miscellaneous
PMM1379,ec:3.2.2.10,pyrimidine-5^-nucleotide nucleosidase
PMM1380,ec:3.-.-.-,Hydrolases
PMM1380,ec:3.1.3.96,pseudouridine 5^-phosphatase
PMM1380,ec:5.4.2.6,beta-phosphoglucomutase
PMM1381,ec:3.4.-.-,Acting on peptide bonds (peptidases)
PMM1382,ec:1.14.19.23,acyl-lipid (n+3)-(Z)-desaturase (ferredoxin)
PMM1382,ec:1.14.19.25,acyl-lipid omega-3 desaturase (cytochrome b5)
PMM1382,ec:1.14.19.35,sn-2 acyl-lipid omega-3 desaturase (ferredoxin)
PMM1382,ec:1.14.19.36,sn-1 acyl-lipid omega-3 desaturase (ferredoxin)
PMM1382,ec:1.14.19.45,sn-1 oleoyl-lipid 12-desaturase
PMM1382,ec:1.14.99.-,Miscellaneous
PMM1389,ec:1.14.11.-,"With 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors"
PMM1415,ec:3.1.1.45,carboxymethylenebutenolidase
PMM1425,ec:3.4.21.-,Serine endopeptidases
PMM1431,ec:2.7.7.6,DNA-directed RNA polymerase
PMM1433,ec:2.4.2.9,uracil phosphoribosyltransferase
PMM1434,ec:5.4.2.12,"phosphoglycerate mutase (2,3-diphosphoglycerate-independent)"
PMM1438,ec:7.1.2.2,H(+)-transporting two-sector ATPase
PMM1439,ec:7.1.2.2,H(+)-transporting two-sector ATPase
PMM1442,ec:3.4.11.9,Xaa-Pro aminopeptidase
PMM1445,ec:2.7.7.18,nicotinate-nucleotide adenylyltransferase
PMM1446,ec:6.3.1.5,NAD(+) synthase
PMM1446,ec:6.3.5.1,NAD(+) synthase (glutamine-hydrolyzing)
PMM1450,ec:7.1.2.2,H(+)-transporting two-sector ATPase
PMM1451,ec:7.1.2.2,H(+)-transporting two-sector ATPase
PMM1452,ec:7.1.2.2,H(+)-transporting two-sector ATPase
PMM1453,ec:7.1.2.2,H(+)-transporting two-sector ATPase
PMM1454,ec:7.1.2.2,H(+)-transporting two-sector ATPase
PMM1455,ec:7.1.2.2,H(+)-transporting two-sector ATPase
PMM1456,ec:7.1.2.2,H(+)-transporting two-sector ATPase
PMM1457,ec:7.1.2.2,H(+)-transporting two-sector ATPase
PMM1458,ec:2.4.99.28,peptidoglycan glycosyltransferase
PMM1461,ec:1.7.1.13,preQ1 synthase
PMM1464,ec:2.1.1.226,23S rRNA (cytidine(1920)-2^-O)-methyltransferase
PMM1464,ec:2.1.1.227,16S rRNA (cytidine(1409)-2^-O)-methyltransferase
PMM1465,ec:4.3.2.2,adenylosuccinate lyase
PMM1466,ec:4.2.1.2,fumarate hydratase
PMM1467,ec:3.6.4.-,Acting on ATP; involved in cellular and subcellular movement
PMM1468,ec:2.3.-.-,Acyltransferases
PMM1468,ec:2.3.1.29,glycine C-acetyltransferase
PMM1468,ec:2.3.1.47,8-amino-7-oxononanoate synthase
PMM1469,ec:3.1.1.85,pimeloyl-[acyl-carrier protein] methyl ester esterase
PMM1470,ec:2.1.1.197,malonyl-[acyl-carrier protein] O-methyltransferase
PMM1471,ec:6.3.3.3,dethiobiotin synthase
PMM1472,ec:2.6.1.18,beta-alanine--pyruvate transaminase
PMM1472,ec:2.6.1.62,adenosylmethionine--8-amino-7-oxononanoate transaminase
PMM1475,ec:2.1.1.170,16S rRNA (guanine(527)-N(7))-methyltransferase
PMM1481,ec:2.1.1.192,23S rRNA (adenine(2503)-C(2))-methyltransferase
PMM1483,ec:2.7.7.6,DNA-directed RNA polymerase
PMM1484,ec:2.7.7.6,DNA-directed RNA polymerase
PMM1485,ec:2.7.7.6,DNA-directed RNA polymerase
PMM1486,ec:3.1.-.-,Acting on ester bonds
PMM1486,ec:3.1.1.96,D-aminoacyl-tRNA deacylase
PMM1488,ec:1.1.1.23,histidinol dehydrogenase
PMM1489,ec:5.3.1.6,ribose-5-phosphate isomerase
PMM1496,ec:2.4.-.-,Glycosyltransferases
PMM1497,ec:2.4.-.-,Glycosyltransferases
PMM1500,ec:2.6.1.83,LL-diaminopimelate aminotransferase
PMM1501,ec:3.1.26.12,ribonuclease E
PMM1501,ec:3.1.4.-,Phosphoric diester hydrolases
PMM1502,ec:3.1.26.4,ribonuclease H
PMM1504,ec:4.2.1.51,prephenate dehydratase
PMM1505,ec:2.1.1.295,"2-methyl-6-phytyl-1,4-hydroquinone methyltransferase"
PMM1506,ec:3.4.21.53,endopeptidase La
PMM1508,ec:3.6.5.3,protein-synthesizing GTPase
PMM1509,ec:3.6.5.3,protein-synthesizing GTPase
PMM1512,ec:1.4.1.13,glutamate synthase (NADPH)
PMM1512,ec:1.4.7.1,glutamate synthase (ferredoxin)
PMM1514,ec:2.8.1.8,lipoyl synthase
PMM1518,ec:3.4.-.-,Acting on peptide bonds (peptidases)
PMM1522,ec:2.4.1.83,dolichyl-phosphate beta-D-mannosyltransferase
PMM1523,ec:1.97.1.12,photosystem I
PMM1524,ec:1.97.1.12,photosystem I
PMM1525,ec:2.1.1.131,precorrin-3B C(17)-methyltransferase
PMM1525,ec:3.7.1.12,cobalt-precorrin 5A hydrolase
PMM1526,ec:4.2.1.19,imidazoleglycerol-phosphate dehydratase
PMM1527,ec:5.1.1.1,alanine racemase
PMM1533,ec:5.4.99.12,tRNA pseudouridine(38-40) synthase
PMM1535,ec:2.7.7.6,DNA-directed RNA polymerase
PMM1539,ec:2.7.4.3,adenylate kinase
PMM1559,ec:1.6.5.9,NADH:ubiquinone reductase (non-electrogenic)
PMM1559,ec:7.1.1.2,NADH:ubiquinone reductase (H(+)-translocating)
PMM1561,ec:3.-.-.-,Hydrolases
PMM1564,ec:3.6.4.12,DNA helicase
PMM1565,ec:1.3.1.12,prephenate dehydrogenase
PMM1565,ec:1.3.1.78,arogenate dehydrogenase (NADP(+))
PMM1566,ec:1.-.-.-,Oxidoreductases
PMM1567,ec:2.7.1.-,Phosphotransferases with an alcohol group as acceptor
PMM1569,ec:2.7.7.80,molybdopterin-synthase adenylyltransferase
PMM1569,ec:2.8.1.11,molybdopterin synthase sulfurtransferase
PMM1570,ec:2.5.1.17,corrinoid adenosyltransferase
PMM1571,ec:4.4.1.37,mononucleotide synthase
PMM1572,ec:4.1.1.50,adenosylmethionine decarboxylase
PMM1575,ec:4.1.1.31,phosphoenolpyruvate carboxylase
PMM1576,ec:6.3.2.2,glutamate--cysteine ligase
PMM1577,ec:4.1.3.27,anthranilate synthase
PMM1579,ec:2.7.13.3,histidine kinase
PMM1579,ec:2.7.3.-,Phosphotransferases with a nitrogenous group as acceptor
PMM1580,ec:2.4.99.28,peptidoglycan glycosyltransferase
PMM1582,ec:1.3.3.3,coproporphyrinogen oxidase
PMM1584,ec:3.1.13.5,ribonuclease D
PMM1584,ec:3.1.26.3,ribonuclease III
PMM1589,ec:6.3.3.1,phosphoribosylformylglycinamidine cyclo-ligase
PMM1590,ec:2.7.4.14,UMP/CMP kinase
PMM1590,ec:2.7.4.25,(d)CMP kinase
PMM1590,ec:6.3.2.1,pantoate--beta-alanine ligase (AMP-forming)
PMM1591,ec:3.1.3.48,protein-tyrosine-phosphatase
PMM1592,ec:1.3.7.3,phycoerythrobilin:ferredoxin oxidoreductase
PMM1593,ec:1.3.7.2,"15,16-dihydrobiliverdin:ferredoxin oxidoreductase"
PMM1594,ec:1.14.14.18,heme oxygenase (biliverdin-producing)
PMM1594,ec:1.14.15.20,"heme oxygenase (biliverdin-producing, ferredoxin)"
PMM1596,ec:1.1.1.42,isocitrate dehydrogenase (NADP(+))
PMM1597,ec:2.7.1.-,Phosphotransferases with an alcohol group as acceptor
PMM1598,ec:5.1.3.3,aldose 1-epimerase
PMM1601,ec:2.4.1.1,glycogen phosphorylase
PMM1603,ec:3.1.26.3,ribonuclease III
PMM1606,ec:2.6.1.16,glutamine--fructose-6-phosphate transaminase (isomerizing)
PMM1607,ec:1.97.1.12,photosystem I
PMM1609,ec:2.3.1.179,beta-ketoacyl-[acyl-carrier-protein] synthase II
PMM1610,ec:2.2.1.1,transketolase
PMM1611,ec:4.1.99.17,phosphomethylpyrimidine synthase
PMM1615,ec:3.6.4.12,DNA helicase
PMM1618,ec:6.1.1.6,lysine--tRNA ligase
PMM1624,ec:3.1.3.1,alkaline phosphatase
PMM1625,ec:3.13.2.1,adenosylhomocysteinase
PMM1627,ec:2.7.1.4,fructokinase
PMM1634,ec:5.6.2.2,DNA topoisomerase (ATP-hydrolyzing)
PMM1635,ec:2.5.1.75,tRNA dimethylallyltransferase
PMM1638,ec:2.3.1.30,serine O-acetyltransferase
PMM1640,ec:2.3.-.-,Acyltransferases
PMM1643,ec:2.5.1.78,"6,7-dimethyl-8-ribityllumazine synthase"
PMM1646,ec:5.4.99.60,cobalt-precorrin-8 methylmutase
PMM1646,ec:5.4.99.61,precorrin-8X methylmutase
PMM1647,ec:2.7.7.7,DNA-directed DNA polymerase
PMM1648,ec:2.7.2.4,aspartate kinase
PMM1649,ec:3.1.25.-,Site-specific endodeoxyribonucleases specific for altered bases
PMM1651,ec:6.3.4.19,tRNA(Ile)-lysidine synthetase
PMM1652,ec:3.1.-.-,Acting on ester bonds
PMM1653,ec:4.3.3.7,4-hydroxy-tetrahydrodipicolinate synthase
PMM1654,ec:1.2.1.11,aspartate-semialdehyde dehydrogenase
PMM1655,ec:5.2.1.8,peptidylprolyl isomerase
PMM1656,ec:3.4.21.92,endopeptidase Clp
PMM1657,ec:3.4.21.92,endopeptidase Clp
PMM1658,ec:2.7.7.7,DNA-directed DNA polymerase
PMM1659,ec:2.4.-.-,Glycosyltransferases
PMM1659,ec:2.4.1.336,monoglucosyldiacylglycerol synthase
PMM1664,ec:2.8.1.10,thiazole synthase
PMM1665,ec:3.13.1.1,UDP-sulfoquinovose synthase
PMM1666,ec:2.4.1.-,Hexosyltransferases
PMM1668,ec:1.4.4.2,glycine dehydrogenase (aminomethyl-transferring)
PMM1670,ec:4.4.1.1,cystathionine gamma-lyase
PMM1672,ec:1.14.19.1,stearoyl-CoA 9-desaturase
PMM1674,ec:3.6.1.-,In phosphorus-containing anhydrides
PMM1674,ec:3.6.4.12,DNA helicase
PMM1674,ec:5.6.2.3,DNA 5^-3^ helicase
PMM1676,ec:4.1.3.40,chorismate lyase
PMM1677,ec:3.4.-.-,Acting on peptide bonds (peptidases)
PMM1679,ec:6.5.1.1,DNA ligase (ATP)
PMM1679,ec:6.5.1.6,DNA ligase (ATP or NAD(+))
PMM1679,ec:6.5.1.7,"DNA ligase (ATP, ADP or GTP)"
PMM1682,ec:6.1.1.9,valine--tRNA ligase
PMM1684,ec:3.6.1.66,XTP/dITP diphosphatase
PMM1684,ec:3.6.1.9,nucleotide diphosphatase
PMM1685,ec:2.5.1.16,spermidine synthase
PMM1686,ec:3.5.3.11,agmatinase
PMM1687,ec:2.1.2.10,aminomethyltransferase
PMM1688,ec:6.1.1.12,aspartate--tRNA ligase
PMM1689,ec:6.3.4.2,CTP synthase (glutamine hydrolyzing)
PMM1690,ec:4.3.99.3,7-carboxy-7-deazaguanine synthase
PMM1691,ec:6.3.4.20,7-cyano-7-deazaguanine synthase
PMM1692,ec:2.6.1.85,aminodeoxychorismate synthase
PMM1692,ec:4.1.3.-,Oxo-acid-lyases
PMM1693,ec:4.1.3.38,aminodeoxychorismate lyase
PMM1694,ec:2.1.1.107,uroporphyrinogen-III C-methyltransferase
PMM1696,ec:2.7.4.1,ATP-polyphosphate phosphotransferase
PMM1698,ec:2.7.1.182,phytol kinase
PMM1699,ec:2.5.1.54,3-deoxy-7-phosphoheptulonate synthase
PMM1700,ec:4.2.1.3,aconitate hydratase
PMM1700,ec:4.2.1.99,2-methylisocitrate dehydratase
PMM1702,ec:3.5.1.10,formyltetrahydrofolate deformylase
PMM1703,ec:1.-.-.-,Oxidoreductases
PMM1703,ec:1.4.3.3,D-amino-acid oxidase
PMM1705,ec:1.1.1.25,shikimate dehydrogenase (NADP(+))
PMM1707,ec:6.3.4.5,argininosuccinate synthase
PMM1709,ec:2.7.8.13,phospho-N-acetylmuramoyl-pentapeptide-transferase
PMM1711,ec:2.4.-.-,Glycosyltransferases
PMM1711,ec:2.4.1.14,sucrose-phosphate synthase
PMM1712,ec:3.1.25.-,Site-specific endodeoxyribonucleases specific for altered bases
PMM1714,ec:2.7.-.-,Transferring phosphorus-containing groups
PMM1716,ec:4.2.3.1,threonine synthase
PMM1723,ec:1.14.13.-,"With NADH or NADPH as one donor, and incorporation of one atom of oxygen"
PMM1841,ec:2.1.1.72,site-specific DNA-methyltransferase (adenine-specific)
PMM1841,ec:3.1.21.4,type II site-specific deoxyribonuclease
