locus_tag,term_id,term_name
PMM1492,go:0006353,DNA-templated transcription termination
PMM1492,go:0031554,regulation of termination of DNA-templated transcription
PMM1492,go:0031564,transcription antitermination
PMM1494,go:0006413,translational initiation
PMM1496,go:0009103,lipopolysaccharide biosynthetic process
PMM1496,go:0010041,response to iron(III) ion
PMM1497,go:0006487,protein N-linked glycosylation
PMM1499,go:0030163,protein catabolic process
PMM1500,go:0009089,L-lysine biosynthetic process via diaminopimelate
PMM1501,go:0000967,rRNA 5^-end processing
PMM1501,go:0006402,mRNA catabolic process
PMM1501,go:0008033,tRNA processing
PMM1501,go:0051289,protein homotetramerization
PMM1502,go:0006401,RNA catabolic process
PMM1504,go:0008152,metabolic process
PMM1504,go:0009094,L-phenylalanine biosynthetic process
PMM1505,go:0008150,biological_process
PMM1505,go:0010236,plastoquinone biosynthetic process
PMM1505,go:0032259,methylation
PMM1506,go:0006508,proteolysis
PMM1507,go:0006412,translation
PMM1507,go:0010467,gene expression
PMM1507,go:0043043,peptide biosynthetic process
PMM1508,go:0006414,translational elongation
PMM1509,go:0006414,translational elongation
PMM1510,go:0000028,ribosomal small subunit assembly
PMM1510,go:0006412,translation
PMM1510,go:0010467,gene expression
PMM1510,go:0043043,peptide biosynthetic process
PMM1510,go:0070925,organelle assembly
PMM1511,go:0006412,translation
PMM1511,go:0010467,gene expression
PMM1511,go:0043043,peptide biosynthetic process
PMM1512,go:0009084,L-glutamine family amino acid biosynthetic process
PMM1512,go:0019676,ammonia assimilation cycle
PMM1512,go:0043650,dicarboxylic acid biosynthetic process
PMM1512,go:1901607,alpha-amino acid biosynthetic process
PMM1514,go:0009107,lipoate biosynthetic process
PMM1514,go:0009249,protein lipoylation
PMM1515,go:0006310,DNA recombination
PMM1515,go:0015074,DNA integration
PMM1517,go:0030655,beta-lactam antibiotic catabolic process
PMM1517,go:0046677,response to antibiotic
PMM1518,go:0000270,peptidoglycan metabolic process
PMM1518,go:0006508,proteolysis
PMM1519,go:0019684,"photosynthesis, light reaction"
PMM1520,go:0019684,"photosynthesis, light reaction"
PMM1522,go:0009103,lipopolysaccharide biosynthetic process
PMM1523,go:0015979,photosynthesis
PMM1524,go:0015979,photosynthesis
PMM1525,go:0009236,cobalamin biosynthetic process
PMM1525,go:0032259,methylation
PMM1527,go:0006522,alanine metabolic process
PMM1527,go:0009252,peptidoglycan biosynthetic process
PMM1527,go:0030632,D-alanine biosynthetic process
PMM1529,go:0006415,translational termination
PMM1530,go:0006412,translation
PMM1531,go:0000462,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
PMM1531,go:0006412,translation
PMM1531,go:0043043,peptide biosynthetic process
PMM1532,go:0006412,translation
PMM1532,go:0010467,gene expression
PMM1532,go:0043043,peptide biosynthetic process
PMM1533,go:0031119,tRNA pseudouridine synthesis
PMM1534,go:0006412,translation
PMM1535,go:0006352,DNA-templated transcription initiation
PMM1535,go:0006354,DNA-templated transcription elongation
PMM1535,go:0034654,nucleobase-containing compound biosynthetic process
PMM1536,go:0006412,translation
PMM1537,go:0006412,translation
PMM1537,go:0010467,gene expression
PMM1537,go:0042254,ribosome biogenesis
PMM1537,go:0043043,peptide biosynthetic process
PMM1538,go:0006412,translation
PMM1538,go:0010467,gene expression
PMM1538,go:0043043,peptide biosynthetic process
PMM1539,go:0006139,nucleobase-containing compound metabolic process
PMM1539,go:0006172,ADP biosynthetic process
PMM1539,go:0006412,translation
PMM1539,go:0008654,phospholipid biosynthetic process
PMM1539,go:0015951,purine ribonucleotide interconversion
PMM1539,go:0016310,phosphorylation
PMM1539,go:0032774,RNA biosynthetic process
PMM1539,go:0044209,AMP salvage
PMM1540,go:0006605,protein targeting
PMM1540,go:0015628,protein secretion by the type II secretion system
PMM1540,go:0043952,protein transport by the Sec complex
PMM1540,go:0065002,intracellular protein transmembrane transport
PMM1541,go:0006412,translation
PMM1542,go:0006412,translation
PMM1542,go:0010467,gene expression
PMM1542,go:0043043,peptide biosynthetic process
PMM1543,go:0006412,translation
PMM1544,go:0002181,cytoplasmic translation
PMM1544,go:0010467,gene expression
PMM1544,go:0043043,peptide biosynthetic process
PMM1545,go:0006412,translation
PMM1546,go:0000027,ribosomal large subunit assembly
PMM1546,go:0006412,translation
PMM1546,go:0010467,gene expression
PMM1546,go:0043043,peptide biosynthetic process
PMM1546,go:0070925,organelle assembly
PMM1547,go:0006412,translation
PMM1547,go:0010467,gene expression
PMM1547,go:0043043,peptide biosynthetic process
PMM1548,go:0006412,translation
PMM1549,go:0006412,translation
PMM1550,go:0006412,translation
PMM1551,go:0006412,translation
PMM1552,go:0002181,cytoplasmic translation
PMM1552,go:0010467,gene expression
PMM1552,go:0043043,peptide biosynthetic process
PMM1553,go:0006412,translation
PMM1554,go:0000028,ribosomal small subunit assembly
PMM1554,go:0006412,translation
PMM1554,go:0070925,organelle assembly
PMM1555,go:0002181,cytoplasmic translation
PMM1555,go:0010467,gene expression
PMM1555,go:0043043,peptide biosynthetic process
PMM1556,go:0000027,ribosomal large subunit assembly
PMM1556,go:0006412,translation
PMM1556,go:0010467,gene expression
PMM1556,go:0043043,peptide biosynthetic process
PMM1556,go:0070925,organelle assembly
PMM1557,go:0006412,translation
PMM1557,go:0010467,gene expression
PMM1557,go:0043043,peptide biosynthetic process
PMM1558,go:0006412,translation
PMM1559,go:0042773,ATP synthesis coupled electron transport
PMM1560,go:0043153,entrainment of circadian clock by photoperiod
PMM1562,go:0006281,DNA repair
PMM1562,go:0006310,DNA recombination
PMM1562,go:0009432,SOS response
PMM1563,go:0008150,biological_process
PMM1564,go:0006139,nucleobase-containing compound metabolic process
PMM1565,go:0006571,L-tyrosine biosynthetic process
PMM1566,go:0016117,carotenoid biosynthetic process
PMM1567,go:0016310,phosphorylation
PMM1569,go:0032324,molybdopterin cofactor biosynthetic process
PMM1569,go:0042128,nitrate assimilation
PMM1570,go:0009236,cobalamin biosynthetic process
PMM1571,go:0006163,purine nucleotide metabolic process
PMM1572,go:0008295,spermidine biosynthetic process
PMM1573,go:0000731,DNA synthesis involved in DNA repair
PMM1573,go:0006260,DNA replication
PMM1573,go:0006302,double-strand break repair
PMM1573,go:0006310,DNA recombination
PMM1573,go:0009059,macromolecule biosynthetic process
PMM1573,go:0009432,SOS response
PMM1573,go:0034654,nucleobase-containing compound biosynthetic process
PMM1575,go:0006099,tricarboxylic acid cycle
PMM1575,go:0006107,oxaloacetate metabolic process
PMM1575,go:0015977,carbon fixation
PMM1576,go:0006750,glutathione biosynthetic process
PMM1577,go:0000162,L-tryptophan biosynthetic process
PMM1577,go:1901607,alpha-amino acid biosynthetic process
PMM1578,go:0015979,photosynthesis
PMM1579,go:0000160,phosphorelay signal transduction system
PMM1579,go:0007165,signal transduction
PMM1579,go:0016310,phosphorylation
PMM1579,go:0018106,peptidyl-histidine phosphorylation
PMM1580,go:0008360,regulation of cell shape
PMM1580,go:0009252,peptidoglycan biosynthetic process
PMM1580,go:0043093,FtsZ-dependent cytokinesis
PMM1580,go:0051301,cell division
PMM1580,go:0071555,cell wall organization
PMM1581,go:0016226,iron-sulfur cluster assembly
PMM1582,go:0006782,protoporphyrinogen IX biosynthetic process
PMM1584,go:0006139,nucleobase-containing compound metabolic process
PMM1584,go:0042780,tRNA 3^-end processing
PMM1585,go:0008150,biological_process
PMM1589,go:0006189,^de novo^ IMP biosynthetic process
PMM1589,go:0009152,purine ribonucleotide biosynthetic process
PMM1590,go:0006573,valine metabolic process
PMM1590,go:0015940,pantothenate biosynthetic process
PMM1590,go:0016310,phosphorylation
PMM1590,go:0046940,nucleoside monophosphate phosphorylation
PMM1591,go:0006470,protein dephosphorylation
PMM1592,go:0046148,pigment biosynthetic process
PMM1593,go:0046148,pigment biosynthetic process
PMM1594,go:0006788,heme oxidation
PMM1594,go:0006979,response to oxidative stress
PMM1594,go:0015979,photosynthesis
PMM1594,go:0042167,heme catabolic process
PMM1594,go:0046148,pigment biosynthetic process
PMM1594,go:0055080,monoatomic cation homeostasis
PMM1594,go:0065008,regulation of biological quality
PMM1594,go:0098771,inorganic ion homeostasis
PMM1596,go:0006097,glyoxylate cycle
PMM1596,go:0006099,tricarboxylic acid cycle
PMM1598,go:0005975,carbohydrate metabolic process
PMM1600,go:0006812,monoatomic cation transport
PMM1600,go:0006814,sodium ion transport
PMM1600,go:0055085,transmembrane transport
PMM1600,go:1902600,proton transmembrane transport
PMM1601,go:0005975,carbohydrate metabolic process
PMM1601,go:0005980,glycogen catabolic process
PMM1603,go:0006364,rRNA processing
PMM1603,go:0006397,mRNA processing
PMM1603,go:0008033,tRNA processing
PMM1603,go:0010468,regulation of gene expression
PMM1604,go:0009767,photosynthetic electron transport chain
PMM1605,go:0000028,ribosomal small subunit assembly
PMM1605,go:0030490,maturation of SSU-rRNA
PMM1606,go:0005975,carbohydrate metabolic process
PMM1606,go:0006002,fructose 6-phosphate metabolic process
PMM1606,go:0006047,UDP-N-acetylglucosamine metabolic process
PMM1606,go:0006487,protein N-linked glycosylation
PMM1606,go:0036211,protein modification process
PMM1606,go:0046349,amino sugar biosynthetic process
PMM1606,go:0055086,nucleobase-containing small molecule metabolic process
PMM1607,go:0009773,photosynthetic electron transport in photosystem I
PMM1607,go:0015979,photosynthesis
PMM1608,go:0006633,fatty acid biosynthetic process
PMM1608,go:0009245,lipid A biosynthetic process
PMM1608,go:0009312,oligosaccharide biosynthetic process
PMM1609,go:0006633,fatty acid biosynthetic process
PMM1609,go:0008152,metabolic process
PMM1610,go:0006098,pentose-phosphate shunt
PMM1611,go:0009228,thiamine biosynthetic process
PMM1613,go:0019877,diaminopimelate biosynthetic process
PMM1615,go:0000725,recombinational repair
PMM1615,go:0009432,SOS response
PMM1615,go:0071932,replication fork reversal
PMM1616,go:0006450,regulation of translational fidelity
PMM1618,go:0006430,lysyl-tRNA aminoacylation
PMM1619,go:0000160,phosphorelay signal transduction system
PMM1619,go:0006355,regulation of DNA-templated transcription
PMM1621,go:0008360,regulation of cell shape
PMM1622,go:0000902,cell morphogenesis
PMM1622,go:0008360,regulation of cell shape
PMM1623,go:0006260,DNA replication
PMM1623,go:0006281,DNA repair
PMM1623,go:0006310,DNA recombination
PMM1625,go:0006555,methionine metabolic process
PMM1625,go:0006730,one-carbon metabolic process
PMM1625,go:0033353,S-adenosylmethionine cycle
PMM1625,go:0046439,L-cysteine metabolic process
PMM1625,go:0046498,S-adenosylhomocysteine metabolic process
PMM1626,go:0002949,tRNA threonylcarbamoyladenosine modification
PMM1627,go:0005975,carbohydrate metabolic process
PMM1627,go:0016310,phosphorylation
PMM1629,go:0006352,DNA-templated transcription initiation
PMM1629,go:0006355,regulation of DNA-templated transcription
PMM1630,go:0015693,magnesium ion transport
PMM1632,go:1903424,fluoride transmembrane transport
PMM1634,go:0006261,DNA-templated DNA replication
PMM1634,go:0006265,DNA topological change
PMM1635,go:0006400,tRNA modification
PMM1636,go:0006413,translational initiation
PMM1636,go:0010467,gene expression
PMM1636,go:0032790,ribosome disassembly
PMM1636,go:0032988,protein-RNA complex disassembly
PMM1636,go:0043043,peptide biosynthetic process
PMM1637,go:0006355,regulation of DNA-templated transcription
PMM1638,go:0006535,L-cysteine biosynthetic process from L-serine
PMM1639,go:0006605,protein targeting
PMM1639,go:0006886,intracellular protein transport
PMM1639,go:0015833,peptide transport
PMM1639,go:0017038,protein import
PMM1639,go:0043952,protein transport by the Sec complex
PMM1639,go:0071705,nitrogen compound transport
PMM1641,go:0000271,polysaccharide biosynthetic process
PMM1641,go:0006810,transport
PMM1643,go:0009231,riboflavin biosynthetic process
PMM1644,go:0015979,photosynthesis
PMM1644,go:0042549,photosystem II stabilization
PMM1645,go:0006298,mismatch repair
PMM1646,go:0009236,cobalamin biosynthetic process
PMM1647,go:0006261,DNA-templated DNA replication
PMM1648,go:0008152,metabolic process
PMM1648,go:0009088,L-threonine biosynthetic process
PMM1648,go:0009089,L-lysine biosynthetic process via diaminopimelate
PMM1648,go:0009090,L-homoserine biosynthetic process
PMM1648,go:0019877,diaminopimelate biosynthetic process
PMM1649,go:0006289,nucleotide-excision repair
PMM1651,go:0006400,tRNA modification
PMM1652,go:0006364,rRNA processing
PMM1653,go:0009089,L-lysine biosynthetic process via diaminopimelate
PMM1654,go:0009088,L-threonine biosynthetic process
PMM1654,go:0009089,L-lysine biosynthetic process via diaminopimelate
PMM1654,go:0009097,isoleucine biosynthetic process
PMM1654,go:0019877,diaminopimelate biosynthetic process
PMM1654,go:0071266,^de novo^ L-methionine biosynthetic process
PMM1655,go:0000413,protein peptidyl-prolyl isomerization
PMM1655,go:0006457,protein folding
PMM1655,go:0007049,cell cycle
PMM1655,go:0009408,response to heat
PMM1655,go:0015031,protein transport
PMM1655,go:0043335,protein unfolding
PMM1655,go:0051083,^de novo^ cotranslational protein folding
PMM1655,go:0065003,protein-containing complex assembly
PMM1656,go:0006508,proteolysis
PMM1657,go:0006457,protein folding
PMM1657,go:0006508,proteolysis
PMM1657,go:0030163,protein catabolic process
PMM1657,go:0043335,protein unfolding
PMM1657,go:0051301,cell division
PMM1658,go:0006261,DNA-templated DNA replication
PMM1659,go:0006071,glycerol metabolic process
PMM1659,go:0008610,lipid biosynthetic process
PMM1660,go:0030435,sporulation resulting in formation of a cellular spore
PMM1660,go:0051301,cell division
PMM1661,go:0006412,translation
PMM1662,go:0000027,ribosomal large subunit assembly
PMM1662,go:0006412,translation
PMM1662,go:0070925,organelle assembly
PMM1664,go:0009228,thiamine biosynthetic process
PMM1666,go:0046506,sulfolipid biosynthetic process
PMM1668,go:0019464,glycine decarboxylation via glycine cleavage system
PMM1669,go:0019464,glycine decarboxylation via glycine cleavage system
PMM1672,go:0006629,lipid metabolic process
PMM1672,go:0006636,unsaturated fatty acid biosynthetic process
PMM1673,go:0006412,translation
PMM1673,go:0010467,gene expression
PMM1673,go:0043043,peptide biosynthetic process
PMM1674,go:0006269,"DNA replication, synthesis of primer"
PMM1674,go:0009059,macromolecule biosynthetic process
PMM1674,go:0032392,DNA geometric change
PMM1675,go:0002098,tRNA wobble uridine modification
PMM1675,go:0030488,tRNA methylation
PMM1676,go:0006744,ubiquinone biosynthetic process
PMM1676,go:0042866,pyruvate biosynthetic process
PMM1677,go:0006508,proteolysis
PMM1679,go:0006260,DNA replication
PMM1679,go:0006281,DNA repair
PMM1679,go:0006310,DNA recombination
PMM1682,go:0006438,valyl-tRNA aminoacylation
PMM1682,go:0010467,gene expression
PMM1682,go:0019752,carboxylic acid metabolic process
PMM1682,go:0043043,peptide biosynthetic process
PMM1684,go:0006203,dGTP catabolic process
PMM1684,go:0046047,TTP catabolic process
PMM1684,go:0046052,UTP catabolic process
PMM1684,go:0046061,dATP catabolic process
PMM1684,go:0046076,dTTP catabolic process
PMM1684,go:0046081,dUTP catabolic process
PMM1686,go:0008295,spermidine biosynthetic process
PMM1686,go:0033389,"putrescine biosynthetic process from arginine, via agmatine"
PMM1687,go:0019464,glycine decarboxylation via glycine cleavage system
PMM1688,go:0006422,aspartyl-tRNA aminoacylation
PMM1689,go:0006241,CTP biosynthetic process
PMM1690,go:0008616,tRNA queuosine(34) biosynthetic process
PMM1691,go:0008616,tRNA queuosine(34) biosynthetic process
PMM1692,go:0000162,L-tryptophan biosynthetic process
PMM1692,go:0009058,biosynthetic process
PMM1693,go:0008152,metabolic process
PMM1693,go:0046394,carboxylic acid biosynthetic process
PMM1694,go:0019354,siroheme biosynthetic process
PMM1694,go:0032259,methylation
PMM1695,go:0055085,transmembrane transport
PMM1696,go:0006799,polyphosphate biosynthetic process
PMM1697,go:0006352,DNA-templated transcription initiation
PMM1698,go:0016310,phosphorylation
PMM1699,go:0008652,amino acid biosynthetic process
PMM1699,go:0009073,aromatic amino acid family biosynthetic process
PMM1699,go:0009423,chorismate biosynthetic process
PMM1700,go:0006099,tricarboxylic acid cycle
PMM1700,go:0006101,citrate metabolic process
PMM1700,go:0017001,antibiotic catabolic process
PMM1700,go:0019629,"propionate catabolic process, 2-methylcitrate cycle"
PMM1702,go:0006189,^de novo^ IMP biosynthetic process
PMM1702,go:0006730,one-carbon metabolic process
PMM1702,go:0009152,purine ribonucleotide biosynthetic process
PMM1702,go:0009257,10-formyltetrahydrofolate biosynthetic process
PMM1704,go:0006457,protein folding
PMM1705,go:0008652,amino acid biosynthetic process
PMM1705,go:0009073,aromatic amino acid family biosynthetic process
PMM1705,go:0009423,chorismate biosynthetic process
PMM1705,go:0019632,shikimate metabolic process
PMM1706,go:0006412,translation
PMM1707,go:0000050,urea cycle
PMM1707,go:0000053,argininosuccinate metabolic process
PMM1707,go:0042450,L-arginine biosynthetic process via ornithine
PMM1707,go:1901607,alpha-amino acid biosynthetic process
PMM1709,go:0009252,peptidoglycan biosynthetic process
PMM1711,go:0005986,sucrose biosynthetic process
PMM1712,go:0006289,nucleotide-excision repair
PMM1712,go:0009432,SOS response
PMM1713,go:0000724,double-strand break repair via homologous recombination
PMM1713,go:0006281,DNA repair
PMM1713,go:0006310,DNA recombination
PMM1713,go:0009432,SOS response
PMM1714,go:0006468,protein phosphorylation
PMM1716,go:0006520,amino acid metabolic process
PMM1716,go:0006565,L-serine catabolic process
PMM1716,go:0006567,L-threonine catabolic process
PMM1716,go:0009088,L-threonine biosynthetic process
PMM1716,go:0009097,isoleucine biosynthetic process
PMM1718,go:0010190,cytochrome b6f complex assembly
PMM1718,go:0015979,photosynthesis
PMM1720,go:0042773,ATP synthesis coupled electron transport
PMM1723,go:0006629,lipid metabolic process
PMM1723,go:0046148,pigment biosynthetic process
PMM1841,go:0006304,DNA modification
PMM1841,go:0032259,methylation
PMM1900,go:0010206,photosystem II repair
PMM1900,go:0010207,photosystem II assembly
PMM1900,go:0015979,photosynthesis
