experiment_id,organism,genus,omics_type,locus_tag,gene_name,product,gene_category,best_rank,direction,log2fc,padj,timepoint
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic,Alteromonas macleodii HOT1A3,Alteromonas,RNASEQ,ACZ81_02025,katA,catalase,Energy production,3.0,down,-7.770996145861759,1.7941926444002078e-11,day 31
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic,Alteromonas macleodii HOT1A3,Alteromonas,RNASEQ,ACZ81_17215,,FG-GAP-like repeat-containing protein,Cell wall and membrane,3.0,up,3.0380254987831647,0.0015189603495594,day 18
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic,Alteromonas macleodii HOT1A3,Alteromonas,RNASEQ,ACZ81_08360,VP2647,DUF2061 domain-containing protein,Unknown,4.0,down,-6.836202642240085,7.627464849112464e-15,day 31
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic,Alteromonas macleodii HOT1A3,Alteromonas,RNASEQ,ACZ81_13975,,pectin acetylesterase-family hydrolase,Lipid metabolism,4.0,up,2.612656550560487,0.0005992444106108,day 31
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic,Alteromonas macleodii HOT1A3,Alteromonas,RNASEQ,ACZ81_16085,csgB,minor curlin subunit CsgB,Unknown,4.0,up,3.0258794846177155,0.000872732797378,day 18
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic,Alteromonas macleodii HOT1A3,Alteromonas,RNASEQ,ACZ81_01470,cheW,chemotaxis protein CheW,Cell motility,5.0,down,-5.302870800511328,1.470271159661806e-17,days 60+89
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic,Alteromonas macleodii HOT1A3,Alteromonas,RNASEQ,ACZ81_02340,dps,Dps family protein,Inorganic ion transport,7.0,down,-3.490127880255657,7.109233745287985e-07,day 18
10.1101/2025.11.24.690089_coculture_alteromonas_hot1a3_med4_rnaseq,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1104,,phospholipid methyltransferase,Post-translational modification,1.0,down,-1.5996251497548903,,day 11
10.1101/2025.11.24.690089_coculture_alteromonas_hot1a3_med4_rnaseq,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1828,,Hypothetical protein,Unknown,1.0,up,4.527141820241296,0.00864133585404,day 11
10.1101/2025.11.24.690089_coculture_alteromonas_hot1a3_med4_rnaseq,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1173,,putative membrane protein,Cell wall and membrane,2.0,down,-1.086999479639359,,day 11
10.1101/2025.11.24.690089_coculture_alteromonas_hot1a3_med4_rnaseq,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1404,hli,high light inducible protein,Stress response and adaptation,2.0,up,4.283930229082248,0.0015113825673814,day 11
10.1101/2025.11.24.690089_coculture_alteromonas_hot1a3_med4_rnaseq,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM0337,,conserved hypothetical protein,Unknown,3.0,up,4.194656578391578,0.0074458128164388,day 11
10.1101/2025.11.24.690089_coculture_alteromonas_hot1a3_med4_rnaseq,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1903,,Conserved hypothetical protein,Unknown,3.0,down,-1.069158307746458,,day 11
10.1101/2025.11.24.690089_coculture_alteromonas_hot1a3_med4_rnaseq,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1813,,conserved hypothetical protein,Unknown,4.0,up,4.110962565138264,0.0123179722111725,day 11
10.1101/2025.11.24.690089_coculture_alteromonas_hot1a3_med4_rnaseq,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM0958,,conserved hypothetical protein (DUF1830),Unknown,5.0,up,4.043240719284284,0.0198226570182783,day 11
10.1101/2025.11.24.690089_coculture_alteromonas_hot1a3_med4_rnaseq,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM0030,,conserved hypothetical protein,Unknown,6.0,up,4.005694541220774,0.0126337089028085,day 11
10.1101/2025.11.24.690089_coculture_alteromonas_hot1a3_med4_rnaseq,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1939,,Conserved hypothetical protein,Unknown,7.0,up,3.9571136681199417,0.0182637843454807,day 11
10.1101/2025.11.24.690089_coculture_alteromonas_hot1a3_med4_rnaseq,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1966,,conserved hypothetical protein,Unknown,8.0,up,3.633525473877576,0.0092396064892273,day 11
10.1101/2025.11.24.690089_coculture_alteromonas_hot1a3_med4_rnaseq,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM0374,tatA,"twin arginine-targeting translocase, TatA/E family protein",Post-translational modification,9.0,up,3.554482357119193,,day 11
10.1101/2025.11.24.690089_coculture_alteromonas_hot1a3_med4_rnaseq,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1427,,conserved hypothetical protein,Unknown,10.0,up,3.29556365873354,,day 11
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0373,cynS,cyanate hydratase,Central intermediary metabolism,1.0,up,4.67224407196045,4.39843390012992e-09,day 89
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0400,lrtA,light repressed protein A,Translation,1.0,down,-1.81123542785644,0.0147681787256896,day 18
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0993,,peptidase S51,Post-translational modification,1.0,down,-3.50572141011556,0.0001474412713026,day 31
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM1038,,A circularly permuted ATPgrasp family protein,Unknown,1.0,up,3.6010570526123,0.0001136371748779,day 31
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM1076,,Conserved hypothetical protein,Cellular processes,1.0,down,-3.77064450581869,0.0001478449449394,day 60
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM1369,,GAF domain-containing protein,Signal transduction,1.0,down,-3.42676893870035,1.47938034821018e-05,day 89
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,TX50_RS09260,,DUF4278 domain-containing protein,Unknown,1.0,up,4.24491532643636,0.001939750022287,day 60
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0370,cynA,"cyanate ABC transporter, substrate-binding protein",Central intermediary metabolism,2.0,up,3.87599738438924,9.0724264127587e-07,days 60+89
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0476,,conserved hypothetical protein,Unknown,2.0,up,4.48543516794841,0.00702394827979,day 89
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0958,,conserved hypothetical protein (DUF1830),Unknown,2.0,up,3.52990849812825,0.0002511838272328,day 31
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM1227,rfe,UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N- acetylglucosamine-1-phosphate transferase,Cell wall and membrane,2.0,down,-3.1181632677714,0.0024991680874379,days 60+89
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0371,cynB,"cyanate ABC transporter, permease protein",Central intermediary metabolism,3.0,up,3.56736389795939,1.8408903718366e-06,days 60+89
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0383,,uncharacterized TonB box-containing membrane protein,Cell wall and membrane,3.0,up,3.99805863698324,1.05434019340745e-08,day 89
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0372,cynD,cyanate ABC transporter ATP-binding protein,Central intermediary metabolism,4.0,up,2.60293324788411,0.0004868286644235,day 18
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM1883,,conserved hypothetical protein,Unknown,4.0,down,-2.36708863576253,0.0009392832703173,day 60
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0920,glnA,"glutamine synthetase, type I",Amino acid metabolism,5.0,up,2.55111503601075,0.003589909898748,day 18
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0965,ureA,urease gamma subunit,Stress response and adaptation,6.0,up,2.99746449788411,2.82727119816684e-05,day 31
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM1228,,conserved hypothetical protein,Unknown,6.0,down,-1.85613012313843,2.24926479942591e-06,days 60+89
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM1256,wcaA,possible beta-glycosyltransferase,Cell wall and membrane,6.0,down,-2.01695696512858,0.0007634429297337,day 60
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM1039,,A predicted alpha-helical domain with a conserved ER motif family protein,Unknown,7.0,up,2.98526700337728,2.09315829452566e-05,day 31
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM1133,,cupin domain-containing protein,Unknown,7.0,up,3.22766923904419,3.10834339665768e-06,days 60+89
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0582,,short chain dehydrogenase family protein,Carbohydrate metabolism,8.0,down,-1.73218297958374,6.21005910171393e-05,days 60+89
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM1463,glnB,nitrogen regulatory protein P-II,Stress response and adaptation,8.0,up,3.29939047495524,2.18119662069137e-08,day 89
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0963,ureC,urease alpha subunit,Stress response and adaptation,10.0,up,2.66943422953288,6.58724844096484e-06,day 31
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0844,cycI1,Mg-protoporphyrin IX monomethylester oxidative cyclase,Coenzyme metabolism,1.0,down,-5.5199400583903,0.0066579144580222,day 31
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM1135,hli,high light inducible protein,Stress response and adaptation,1.0,up,6.40673510233559,2.08985681533772e-07,day 89
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM1846,,conserved hypothetical protein (DUF4278),Unknown,1.0,down,-4.85077126820883,3.06387677674992e-06,day 14
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,TX50_RS09260,,DUF4278 domain-containing protein,Unknown,1.0,up,4.56731541951497,0.0351577423277685,day 14
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0251,psbH,photosystem II reaction center protein PsbH,Photosynthesis,2.0,down,-5.06906255086263,0.0003308379010975,day 31
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0806,,"possible transcriptional regulator of iron metabolism, Crp/Fnr family protein",Stress response and adaptation,2.0,down,-4.80879561106364,0.0011957201686879,day 14
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0915,ispA,signal peptidase II,Post-translational modification,2.0,up,5.07226149241129,3.17274398645515e-05,day 89
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM1041,,RmlC-like cupin domain-containing protein,Central intermediary metabolism,2.0,up,3.75648276011149,0.0004454277422318,day 14
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM1562,recA,recombinase A,Replication and repair,3.0,up,3.61984952290853,2.06182074982462e-08,day 31
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0246,ntcA,global nitrogen regulatory protein,Stress response and adaptation,4.0,up,3.58713213602702,2.48270602762731e-07,day 31
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0509,,conserved hypothetical protein,Unknown,4.0,up,4.18592929840088,1.47182377949594e-07,day 89
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM1859,,uncharacterized conserved membrane protein,Unknown,4.0,down,-4.98499933878581,4.00006043753255e-05,day 31
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM0428,chlG,chlorophyll a synthase,Coenzyme metabolism,5.0,down,-4.88850911458333,4.1992303231765e-07,day 31
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,Prochlorococcus MED4,Prochlorococcus,PROTEOMICS,PMM1133,,cupin domain-containing protein,Unknown,8.0,up,3.46868292490641,0.0041203071964164,day 89
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM0332,glpG,uncharacterized conserved membrane protein,Unknown,1.0,down,-2.8156547598429373,,day 18
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM0861,,conserved hypothetical protein,Unknown,1.0,up,5.941762180832684,2.7378462463032337e-21,day 31
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1400,,RmlC-like cupin domain-containing protein,Post-translational modification,1.0,up,2.977416928350797,0.0001390217167305,day 18
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1971,,conserved hypothetical protein,Unknown,1.0,down,-4.861127630410575,0.0153856186634332,day 31
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1990,,conserved hypothetical protein,Unknown,1.0,down,-5.102884983625943,0.0001235773090907,day 89
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,Prochlorococcus MED4,Prochlorococcus,RNASEQ,TX50_RS09500,,hypothetical protein,Unknown,1.0,up,5.314405505937215,3.4935195313952495e-21,day 60
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM0030,,conserved hypothetical protein,Unknown,2.0,down,-4.526681214351132,0.0004967938792843,day 89
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1910,,Conserved hypothetical protein,Unknown,2.0,up,5.788303592724105,2.521966805102359e-22,day 31
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1985,,conserved hypothetical protein,Unknown,2.0,down,-4.024449267637875,0.0007558322238355,day 31
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1991,,conserved hypothetical protein,Unknown,2.0,down,-3.930201739932695,5.1181870297957835e-09,days 60+89
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM2005,,conserved hypothetical protein,Unknown,2.0,up,2.754905073421135,6.950354712652026e-08,day 18
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,Prochlorococcus MED4,Prochlorococcus,RNASEQ,TX50_RS09290,,hypothetical protein,Unknown,3.0,up,4.787280732421993,8.574929638629355e-18,day 89
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1462,,conserved hypothetical protein,Unknown,4.0,down,-3.1495792881694675,0.0012099104460734,days 60+89
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1830,,conserved hypothetical protein,Unknown,4.0,up,2.4267815838253823,0.0117809288254094,day 18
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1832,,Conserved hypothetical protein,Unknown,4.0,up,4.409312834199789,3.200205011665701e-23,day 60
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1037,,conserved hypothetical protein,Unknown,5.0,down,-3.964498184684571,0.0046834079260093,day 89
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1379,,putative lysine decarboxylase family protein,Unknown,5.0,down,-3.153919573993189,1.3166319178111171e-06,day 60
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1831,,Conserved hypothetical protein,Unknown,5.0,up,5.555420485438492,1.52744313282138e-27,day 31
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1828,,Hypothetical protein,Unknown,6.0,down,-3.019030994530126,0.0077715668532844,days 60+89
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM2013,,conserved hypothetical protein,Unknown,6.0,up,4.394347461792246,3.1548914922473993e-24,day 89
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1032,lraI,"ABC-type Mn2+/Zn2+ transport system, periplasmic component",Stress response and adaptation,7.0,down,-3.085734851971998,1.3781091370075734e-08,day 60
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1870,,conserved hypothetical protein,Unknown,7.0,down,-3.5259761124869606,0.0001176942502088,day 89
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1814,,Conserved hypothetical protein,Unknown,8.0,down,-2.891758693054096,8.241627032314362e-07,day 60
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1424,,possible Uncharacterized protein family UPF003,Unknown,9.0,up,3.822673506165408,1.0469300051301223e-20,days 60+89
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1404,hli,high light inducible protein,Stress response and adaptation,1.0,up,9.582753879264446,1.6923763863488662e-25,day 14
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1992,,conserved hypothetical protein,Unknown,1.0,down,-7.318973506949272,4.369788199078576e-29,day 14
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM0689,hli,high light inducible protein,Stress response and adaptation,2.0,up,7.724627764684528,6.064171587094446e-27,day 14
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1982,,uncharacterized conserved membrane protein,Unknown,2.0,down,-6.624596848773799,6.69196527697816e-06,day 14
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1828,,Hypothetical protein,Unknown,3.0,up,6.716442209499447,4.8838547119055255e-09,day 14
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1951,,conserved hypothetical protein,Unknown,3.0,down,-6.546075969655967,7.442791101161619e-09,day 14
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM0227,sat,sulfate adenylyltransferase,Central intermediary metabolism,4.0,down,-6.4119477062713655,4.894692086486002e-29,day 14
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM0374,tatA,"twin arginine-targeting translocase, TatA/E family protein",Post-translational modification,4.0,up,6.418916756577419,1.4233535071503483e-05,day 14
